2,8.45087,20
3,12.6908,30
4,16.9944,39
5,18.4589,50
6,20.2488,59
7,20.1839,70
8,20.9736,79
9,21.1528,90
10,21.4329,99
11,21.6292,108
12,22.0835,118
13,22.3023,127
14,22.3423,137
15,22.6482,146
16,22.8558,157
17,23.1251,168
18,23.9658,175
19,23.9691,185
20,23.5121,195
21,23.6736,205
22,23.7536,215
23,23.7897,225
24,23.6545,235
25,23.4732,244
26,23.4383,254
27,23.3602,264
28,23.4875,274
29,23.7212,284
30,23.7982,293
31,23.5295,303
32,23.1127,314
33,22.9356,325
34,22.6784,336
35,22.6854,344
36,22.6148,355
37,22.5074,367
38,22.5665,377
39,22.8032,387
40,22.8336,393
41,22.7018,400
42,22.8845,400
43,22.7723,400
44,22.9333,400
45,22.6997,400
46,22.0451,400
47,21.7907,400
48,21.4774,400
49,21.1223,400
50,21.0344,400
51,20.8521,400
52,20.5526,400
53,20.2792,400
54,20.0507,400
55,19.7351,400
56,19.456,400
57,19.2812,400
58,19.0481,400
59,18.8285,400
60,18.7071,400
61,18.3955,400
62,18.227,400
63,17.9745,400
64,17.7782,400
65,17.4347,400
66,17.2744,400
67,17.0291,400
68,16.6717,400
69,16.1617,400
70,15.6183,400
71,15.3816,400
72,15.2307,400
73,15.2245,400
74,15.2052,400
75,14.8526,400
76,14.8403,400
77,14.9101,400
78,14.7125,400
79,14.362,400
80,14.0491,400
81,13.6181,400
82,13.3415,400
83,12.9856,400
84,12.8352,400
85,12.5467,400
86,12.2072,400
87,11.8611,400
88,11.6813,400
89,11.711,400
90,11.6405,400
91,11.7092,400
92,11.5717,400
93,11.5042,400
94,11.4494,400
95,11.3747,400
96,11.0869,400
97,10.8069,400
98,10.6057,400
99,10.4297,400
100,10.2579,400
101,9.95859,400
102,9.51013,400
103,9.31916,400
104,9.3454,400
105,9.33203,400
106,9.55675,400
107,9.58991,400
108,9.67977,400
109,9.60549,400
110,9.43973,400
111,9.32483,400
112,9.4045,400
113,9.47424,400
114,9.48592,400
115,9.24102,400
116,9.04955,400
117,8.97207,400
118,8.9234,400
119,8.64793,400
120,8.53436,400
121,8.36414,400
122,8.36399,400
123,8.14694,400
124,8.22891,400
125,8.29136,400
126,8.2798,400
127,8.26625,400
128,8.05516,400
129,7.78104,400
130,7.66148,400
131,7.76444,400
132,7.69927,400
133,7.60574,400
134,7.43794,400
135,7.27344,400
136,7.16382,400
137,7.05619,400
138,6.91396,400
139,6.80251,400
140,6.75403,400
141,6.76028,400
142,6.72701,400
143,6.55482,400
144,6.53615,400
145,6.50303,400
146,6.51175,400
147,6.54097,400
148,6.53615,400
149,6.6384,400
150,6.65714,400
151,6.54304,400
152,6.61235,400
153,6.74461,400
154,6.49999,400
155,6.29493,400
156,6.16424,400
157,6.0158,400
158,5.83329,400
159,5.57139,400
160,5.3961,400
161,5.23077,400
162,5.05275,400
163,5.09841,400
164,5.09526,400
165,5.2082,400
166,5.27469,400
167,5.47383,400
168,5.52468,400
169,5.37738,400
170,5.23676,400
171,4.92055,400
172,4.70189,400
173,4.61651,400
174,4.51049,400
175,4.36807,400
176,4.42476,400
177,4.30311,400
178,4.08423,400
179,4.11917,400
180,4.22435,400
181,4.34881,400
182,4.2548,400
183,4.25538,400
184,4.20401,400
185,4.1703,400
186,4.16141,400
187,4.18173,400
188,4.1183,400
189,4.06729,400
190,4.13969,400
191,4.2045,400
192,4.22432,400
193,4.0561,400
194,3.95728,400
195,3.80043,400
196,3.64126,400
197,3.40095,400
198,3.52169,400
199,3.86756,400
200,3.98732,400
