2,5.62553,20
3,6.12085,30
4,6.4496,39
5,6.53382,49
6,6.76191,58
7,6.60855,68
8,6.70902,78
9,6.71213,89
10,6.80616,99
11,6.86621,109
12,6.97198,117
13,6.93927,126
14,6.93874,136
15,6.96176,145
16,6.95497,156
17,6.99154,166
18,6.99161,176
19,6.95316,186
20,6.90771,198
21,6.95998,208
22,6.92563,219
23,6.96469,227
24,6.922,237
25,6.95184,245
26,6.90499,255
27,6.8854,266
28,6.90348,275
29,6.94653,284
30,6.93571,296
31,6.98498,306
32,7.00699,316
33,7.03391,323
34,6.9764,333
35,6.95139,344
36,6.94431,355
37,6.89048,365
38,6.87459,373
39,6.8079,386
40,6.82285,395
41,6.88515,400
42,6.89193,400
43,6.89387,400
44,6.90415,400
45,6.91347,400
46,6.91607,400
47,6.85011,400
48,6.79954,400
49,6.78642,400
50,6.72216,400
51,6.67876,400
52,6.66,400
53,6.67771,400
54,6.66368,400
55,6.65854,400
56,6.66834,400
57,6.67683,400
58,6.64993,400
59,6.62551,400
60,6.63735,400
61,6.62072,400
62,6.57611,400
63,6.56425,400
64,6.58412,400
65,6.55374,400
66,6.51072,400
67,6.46137,400
68,6.46173,400
69,6.45999,400
70,6.46278,400
71,6.45876,400
72,6.38559,400
73,6.32534,400
74,6.26122,400
75,6.2476,400
76,6.24564,400
77,6.23297,400
78,6.20191,400
79,6.21147,400
80,6.18979,400
81,6.16466,400
82,6.08984,400
83,6.05758,400
84,6.04671,400
85,6.01651,400
86,5.97369,400
87,5.96888,400
88,5.91291,400
89,5.82591,400
90,5.78336,400
91,5.77743,400
92,5.73232,400
93,5.7216,400
94,5.71305,400
95,5.66585,400
96,5.61038,400
97,5.53692,400
98,5.46638,400
99,5.48515,400
100,5.43542,400
101,5.37788,400
102,5.35021,400
103,5.26936,400
104,5.23691,400
105,5.18978,400
106,5.16512,400
107,5.10497,400
108,5.03772,400
109,5.02859,400
110,5.01466,400
111,5.00172,400
112,4.98094,400
113,4.94097,400
114,4.81756,400
115,4.70123,400
116,4.65654,400
117,4.66314,400
118,4.63504,400
119,4.60518,400
120,4.58411,400
121,4.54527,400
122,4.51009,400
123,4.49377,400
124,4.48496,400
125,4.46399,400
126,4.42504,400
127,4.44044,400
128,4.47354,400
129,4.41233,400
130,4.39726,400
131,4.35557,400
132,4.30529,400
133,4.25959,400
134,4.25729,400
135,4.25901,400
136,4.27809,400
137,4.33379,400
138,4.33506,400
139,4.32935,400
140,4.33372,400
141,4.31321,400
142,4.28133,400
143,4.29256,400
144,4.32314,400
145,4.34222,400
146,4.3498,400
147,4.2859,400
148,4.20718,400
149,4.20391,400
150,4.20012,400
151,4.17338,400
152,4.19781,400
153,4.22285,400
154,4.19673,400
155,4.19945,400
156,4.20407,400
157,4.169,400
158,4.12016,400
159,4.06874,400
160,4.01344,400
161,3.98714,400
162,4.00168,400
163,3.97131,400
164,3.95585,400
165,3.92746,400
166,3.89762,400
167,3.90192,400
168,3.93888,400
169,3.87952,400
170,3.86238,400
171,3.87557,400
172,3.92504,400
173,3.97074,400
174,3.95209,400
175,3.96187,400
176,4.00703,400
177,3.98838,400
178,3.93743,400
179,3.87717,400
180,3.80994,400
181,3.78307,400
182,3.74953,400
183,3.71457,400
184,3.69123,400
185,3.62856,400
186,3.71412,400
187,3.75274,400
188,3.75464,400
189,3.76818,400
190,3.7452,400
191,3.72799,400
192,3.7297,400
193,3.73683,400
194,3.69572,400
195,3.64793,400
196,3.63959,400
197,3.65912,400
198,3.65704,400
199,3.70237,400
200,3.64536,400
