Mode,Density,Speed,Node_ID,Collided_Node,Collision_Count,Transmit_Count,Collision_Rate
기존,중밀도,고속,6,node[10],67,7029,0.9531939109403899
기존,중밀도,고속,6,node[103],51,7029,0.7255655142979087
기존,중밀도,고속,6,node[4],29,7029,0.41257646891449706
기존,중밀도,고속,6,node[63],3,7029,0.04268032437046522
기존,중밀도,고속,6,node[5],212,7029,3.0160762555128753
기존,중밀도,고속,6,node[113],5,7029,0.07113387395077536
기존,중밀도,고속,6,node[100],1,7029,0.014226774790155071
기존,중밀도,고속,6,node[81],3,7029,0.04268032437046522
기존,중밀도,고속,6,node[107],21,7029,0.2987622705932565
기존,중밀도,고속,6,node[95],10,7029,0.14226774790155072
기존,중밀도,고속,6,node[70],2,7029,0.028453549580310142
기존,중밀도,고속,6,node[23],1,7029,0.014226774790155071
기존,중밀도,고속,6,node[8],2,7029,0.028453549580310142
기존,중밀도,고속,6,node[58],4,7029,0.056907099160620284
기존,중밀도,고속,6,node[207],2,7029,0.028453549580310142
기존,중밀도,고속,6,node[74],1,7029,0.014226774790155071
기존,중밀도,고속,6,node[153],10,7029,0.14226774790155072
기존,중밀도,고속,6,node[170],41,7029,0.5832977663963579
기존,중밀도,고속,6,node[156],14,7029,0.19917484706217103
기존,중밀도,고속,6,node[180],9,7029,0.12804097311139565
기존,중밀도,고속,6,node[284],5,7029,0.07113387395077536
기존,중밀도,고속,7,rsu[0],63,3149,2.000635122261035
기존,중밀도,고속,7,node[7],68,3149,2.159415687519848
기존,중밀도,고속,7,node[32],7,3149,0.22229279136233726
기존,중밀도,고속,7,node[95],13,3149,0.412829469672912
기존,중밀도,고속,7,node[137],16,3149,0.5080978088281994
기존,중밀도,고속,7,node[232],6,3149,0.1905366783105748
기존,중밀도,고속,7,node[170],7,3149,0.22229279136233726
기존,중밀도,고속,7,node[258],1,3149,0.031756113051762465
기존,중밀도,고속,7,node[250],20,3149,0.6351222610352493
기존,중밀도,고속,7,node[222],8,3149,0.2540489044140997
기존,중밀도,고속,7,node[214],1,3149,0.031756113051762465
기존,중밀도,고속,7,node[180],2,3149,0.06351222610352493
기존,중밀도,고속,7,node[234],5,3149,0.15878056525881232
기존,중밀도,고속,7,node[266],3,3149,0.0952683391552874
기존,중밀도,고속,7,node[113],1,3149,0.031756113051762465
기존,중밀도,고속,7,node[304],12,3149,0.3810733566211496
기존,중밀도,고속,7,node[283],1,3149,0.031756113051762465
기존,중밀도,고속,17,rsu[0],376,8477,4.43553143800873
기존,중밀도,고속,17,node[17],153,8477,1.8048838032322756
기존,중밀도,고속,17,node[32],35,8477,0.41288191577208916
기존,중밀도,고속,17,node[144],62,8477,0.7313908222248436
기존,중밀도,고속,17,node[51],5,8477,0.058983130824584167
기존,중밀도,고속,17,node[152],50,8477,0.5898313082458416
기존,중밀도,고속,17,node[46],13,8477,0.15335614014391885
기존,중밀도,고속,17,node[75],1,8477,0.011796626164916835
기존,중밀도,고속,17,node[157],26,8477,0.3067122802878377
기존,중밀도,고속,17,node[162],23,8477,0.2713224017930872
기존,중밀도,고속,17,node[141],16,8477,0.18874601863866936
기존,중밀도,고속,17,node[99],25,8477,0.2949156541229208
기존,중밀도,고속,17,node[176],24,8477,0.283119027958004
기존,중밀도,고속,17,node[146],8,8477,0.09437300931933468
기존,중밀도,고속,17,node[76],12,8477,0.141559513979002
기존,중밀도,고속,17,node[103],20,8477,0.23593252329833667
기존,중밀도,고속,17,node[254],2,8477,0.02359325232983367
기존,중밀도,고속,17,node[67],65,8477,0.7667807007195943
기존,중밀도,고속,17,node[257],2,8477,0.02359325232983367
기존,중밀도,고속,17,node[194],56,8477,0.6606110652353426
기존,중밀도,고속,17,node[80],50,8477,0.5898313082458416
기존,중밀도,고속,17,node[25],118,8477,1.3920018874601865
기존,중밀도,고속,17,node[110],6,8477,0.070779756989501
기존,중밀도,고속,17,node[24],2,8477,0.02359325232983367
기존,중밀도,고속,17,node[21],13,8477,0.15335614014391885
기존,중밀도,고속,17,node[18],14,8477,0.16515276630883566
기존,중밀도,고속,17,node[104],56,8477,0.6606110652353426
기존,중밀도,고속,17,node[95],25,8477,0.2949156541229208
기존,중밀도,고속,17,node[36],88,8477,1.0381031025126815
기존,중밀도,고속,17,node[142],48,8477,0.566238055916008
기존,중밀도,고속,17,node[113],19,8477,0.22413589713341986
기존,중밀도,고속,17,node[239],2,8477,0.02359325232983367
기존,중밀도,고속,17,node[262],68,8477,0.8021705792143446
기존,중밀도,고속,17,node[287],1,8477,0.011796626164916835
기존,중밀도,고속,17,node[258],2,8477,0.02359325232983367
기존,중밀도,고속,17,node[284],6,8477,0.070779756989501
기존,중밀도,고속,17,node[137],6,8477,0.070779756989501
기존,중밀도,고속,17,node[222],58,8477,0.6842043175651764
기존,중밀도,고속,17,node[50],9,8477,0.1061696354842515
기존,중밀도,고속,17,node[127],42,8477,0.495458298926507
기존,중밀도,고속,17,node[232],23,8477,0.2713224017930872
기존,중밀도,고속,17,node[190],27,8477,0.31850890645275454
기존,중밀도,고속,17,node[83],20,8477,0.23593252329833667
기존,중밀도,고속,17,node[55],54,8477,0.6370178129055091
기존,중밀도,고속,17,node[65],8,8477,0.09437300931933468
기존,중밀도,고속,17,node[33],29,8477,0.3421021587825882
기존,중밀도,고속,17,node[54],88,8477,1.0381031025126815
기존,중밀도,고속,17,node[215],1,8477,0.011796626164916835
기존,중밀도,고속,17,node[186],7,8477,0.08257638315441783
기존,중밀도,고속,17,node[136],18,8477,0.212339270968503
기존,중밀도,고속,17,node[234],18,8477,0.212339270968503
기존,중밀도,고속,17,node[251],2,8477,0.02359325232983367
기존,중밀도,고속,17,node[252],1,8477,0.011796626164916835
기존,중밀도,고속,17,node[62],10,8477,0.11796626164916833
기존,중밀도,고속,17,node[259],1,8477,0.011796626164916835
기존,중밀도,고속,17,node[244],35,8477,0.41288191577208916
기존,중밀도,고속,17,node[315],12,8477,0.141559513979002
기존,중밀도,고속,17,node[0],58,8477,0.6842043175651764
기존,중밀도,고속,17,node[124],21,8477,0.2477291494632535
기존,중밀도,고속,17,node[214],22,8477,0.25952577562817036
기존,중밀도,고속,17,node[304],7,8477,0.08257638315441783
기존,중밀도,고속,17,node[163],1,8477,0.011796626164916835
기존,중밀도,고속,17,node[282],35,8477,0.41288191577208916
기존,중밀도,고속,17,node[172],23,8477,0.2713224017930872
기존,중밀도,고속,17,node[48],32,8477,0.3774920372773387
기존,중밀도,고속,17,node[225],16,8477,0.18874601863866936
기존,중밀도,고속,17,node[35],7,8477,0.08257638315441783
기존,중밀도,고속,17,node[283],30,8477,0.35389878494750504
기존,중밀도,고속,17,node[116],13,8477,0.15335614014391885
기존,중밀도,고속,17,node[250],14,8477,0.16515276630883566
기존,중밀도,고속,17,node[180],24,8477,0.283119027958004
기존,중밀도,고속,17,node[311],14,8477,0.16515276630883566
기존,중밀도,고속,17,node[6],8,8477,0.09437300931933468
기존,중밀도,고속,17,node[4],3,8477,0.0353898784947505
기존,중밀도,고속,18,rsu[0],136,5224,2.6033690658499236
기존,중밀도,고속,18,node[18],124,5224,2.3736600306278715
기존,중밀도,고속,18,node[7],35,5224,0.6699846860643185
기존,중밀도,고속,18,node[36],29,5224,0.5551301684532925
기존,중밀도,고속,18,node[100],11,5224,0.2105666156202144
기존,중밀도,고속,18,node[33],13,5224,0.24885145482388973
기존,중밀도,고속,18,node[104],9,5224,0.17228177641653905
기존,중밀도,고속,18,node[127],24,5224,0.45941807044410415
기존,중밀도,고속,18,node[56],17,5224,0.32542113323124044
기존,중밀도,고속,18,node[95],25,5224,0.47856049004594176
기존,중밀도,고속,18,node[136],2,5224,0.03828483920367535
기존,중밀도,고속,18,node[0],35,5224,0.6699846860643185
기존,중밀도,고속,18,node[67],30,5224,0.5742725880551302
기존,중밀도,고속,18,node[220],1,5224,0.019142419601837674
기존,중밀도,고속,18,node[21],4,5224,0.0765696784073507
기존,중밀도,고속,18,node[190],19,5224,0.36370597243491576
기존,중밀도,고속,18,node[170],51,5224,0.9762633996937213
기존,중밀도,고속,18,node[109],7,5224,0.1339969372128637
기존,중밀도,고속,18,node[62],18,5224,0.3445635528330781
기존,중밀도,고속,18,node[50],1,5224,0.019142419601837674
기존,중밀도,고속,18,node[262],10,5224,0.19142419601837674
기존,중밀도,고속,18,node[144],7,5224,0.1339969372128637
기존,중밀도,고속,18,node[234],29,5224,0.5551301684532925
기존,중밀도,고속,18,node[232],11,5224,0.2105666156202144
기존,중밀도,고속,18,node[222],33,5224,0.6316998468606432
기존,중밀도,고속,18,node[194],15,5224,0.2871362940275651
기존,중밀도,고속,18,node[110],4,5224,0.0765696784073507
기존,중밀도,고속,18,node[245],16,5224,0.3062787136294028
기존,중밀도,고속,18,node[244],12,5224,0.22970903522205208
기존,중밀도,고속,18,node[311],2,5224,0.03828483920367535
기존,중밀도,고속,18,node[80],2,5224,0.03828483920367535
기존,중밀도,고속,18,node[142],19,5224,0.36370597243491576
기존,중밀도,고속,18,node[225],6,5224,0.11485451761102604
기존,중밀도,고속,18,node[186],12,5224,0.22970903522205208
기존,중밀도,고속,18,node[214],6,5224,0.11485451761102604
기존,중밀도,고속,18,node[137],7,5224,0.1339969372128637
기존,중밀도,고속,18,node[54],6,5224,0.11485451761102604
기존,중밀도,고속,18,node[124],17,5224,0.32542113323124044
기존,중밀도,고속,18,node[282],27,5224,0.5168453292496171
기존,중밀도,고속,18,node[163],33,5224,0.6316998468606432
기존,중밀도,고속,18,node[246],38,5224,0.7274119448698315
기존,중밀도,고속,18,node[116],3,5224,0.05742725880551302
기존,중밀도,고속,18,node[152],16,5224,0.3062787136294028
기존,중밀도,고속,18,node[113],6,5224,0.11485451761102604
기존,중밀도,고속,18,node[172],2,5224,0.03828483920367535
기존,중밀도,고속,21,node[50],140,8185,1.7104459376908978
기존,중밀도,고속,21,node[83],62,8185,0.7574832009773977
기존,중밀도,고속,21,rsu[0],180,8185,2.1991447770311545
기존,중밀도,고속,21,node[95],83,8185,1.0140500916310322
기존,중밀도,고속,21,node[7],56,8185,0.6841783750763591
기존,중밀도,고속,21,node[121],96,8185,1.1728772144166157
기존,중밀도,고속,21,node[21],227,8185,2.7733659132559563
기존,중밀도,고속,21,node[167],57,8185,0.6963958460598656
기존,중밀도,고속,21,node[137],20,8185,0.2443494196701283
기존,중밀도,고속,21,node[189],7,8185,0.0855222968845449
기존,중밀도,고속,21,node[127],15,8185,0.1832620647525962
기존,중밀도,고속,21,node[18],145,8185,1.77153329260843
기존,중밀도,고속,21,node[36],163,8185,1.9914477703115454
기존,중밀도,고속,21,node[104],104,8185,1.2706169822846671
기존,중밀도,고속,21,node[55],29,8185,0.354306658521686
기존,중밀도,고속,21,node[100],11,8185,0.13439218081857054
기존,중밀도,고속,21,node[56],9,8185,0.10995723885155771
기존,중밀도,고속,21,node[136],24,8185,0.29321930360415394
기존,중밀도,고속,21,node[144],5,8185,0.061087354917532075
기존,중밀도,고속,21,node[103],6,8185,0.07330482590103848
기존,중밀도,고속,21,node[32],2,8185,0.02443494196701283
기존,중밀도,고속,21,node[152],18,8185,0.21991447770311542
기존,중밀도,고속,21,node[153],3,8185,0.03665241295051924
기존,중밀도,고속,21,node[24],1,8185,0.012217470983506415
기존,중밀도,고속,21,node[65],23,8185,0.2810018326206475
기존,중밀도,고속,21,node[94],20,8185,0.2443494196701283
기존,중밀도,고속,21,node[170],18,8185,0.21991447770311542
기존,중밀도,고속,21,node[190],13,8185,0.1588271227855834
기존,중밀도,고속,21,node[234],30,8185,0.3665241295051924
기존,중밀도,고속,21,node[163],7,8185,0.0855222968845449
기존,중밀도,고속,21,node[33],17,8185,0.20769700671960903
기존,중밀도,고속,21,node[257],25,8185,0.3054367745876604
기존,중밀도,고속,21,node[186],11,8185,0.13439218081857054
기존,중밀도,고속,21,node[0],14,8185,0.1710445937690898
기존,중밀도,고속,21,node[278],26,8185,0.3176542455711668
기존,중밀도,고속,21,node[222],19,8185,0.23213194868662188
기존,중밀도,고속,21,node[68],1,8185,0.012217470983506415
기존,중밀도,고속,21,node[262],4,8185,0.04886988393402566
기존,중밀도,고속,21,node[258],23,8185,0.2810018326206475
기존,중밀도,고속,21,node[35],16,8185,0.19547953573610263
기존,중밀도,고속,21,node[67],26,8185,0.3176542455711668
기존,중밀도,고속,21,node[214],1,8185,0.012217470983506415
기존,중밀도,고속,21,node[194],40,8185,0.4886988393402566
기존,중밀도,고속,21,node[110],7,8185,0.0855222968845449
기존,중밀도,고속,21,node[311],52,8185,0.6353084911423336
기존,중밀도,고속,21,node[282],4,8185,0.04886988393402566
기존,중밀도,고속,21,node[246],7,8185,0.0855222968845449
기존,중밀도,고속,21,node[317],32,8185,0.39095907147220527
기존,중밀도,고속,21,node[54],3,8185,0.03665241295051924
기존,중밀도,고속,21,node[25],3,8185,0.03665241295051924
기존,중밀도,고속,21,node[116],2,8185,0.02443494196701283
기존,중밀도,고속,21,node[113],8,8185,0.09773976786805132
기존,중밀도,고속,21,node[225],3,8185,0.03665241295051924
기존,중밀도,고속,21,node[318],1,8185,0.012217470983506415
기존,중밀도,고속,21,node[62],2,8185,0.02443494196701283
기존,중밀도,고속,21,node[142],2,8185,0.02443494196701283
기존,중밀도,고속,21,node[215],1,8185,0.012217470983506415
기존,중밀도,고속,21,node[48],1,8185,0.012217470983506415
기존,중밀도,고속,21,node[17],2,8185,0.02443494196701283
기존,중밀도,고속,21,node[172],4,8185,0.04886988393402566
기존,중밀도,고속,21,node[180],1,8185,0.012217470983506415
기존,중밀도,고속,21,node[283],1,8185,0.012217470983506415
기존,중밀도,고속,22,rsu[0],215,6907,3.1127841320399594
기존,중밀도,고속,22,node[56],21,6907,0.30403938033878675
기존,중밀도,고속,22,node[33],41,6907,0.5936006949471551
기존,중밀도,고속,22,node[34],6,6907,0.0868683943825105
기존,중밀도,고속,22,node[6],35,6907,0.5067323005646446
기존,중밀도,고속,22,node[22],176,6907,2.5481395685536414
기존,중밀도,고속,22,node[73],314,6907,4.546112639351382
기존,중밀도,고속,22,node[58],71,6907,1.0279426668597074
기존,중밀도,고속,22,node[8],7,6907,0.10134646011292892
기존,중밀도,고속,22,node[71],4,6907,0.05791226292167366
기존,중밀도,고속,22,node[7],81,6907,1.1727233241638917
기존,중밀도,고속,22,node[37],73,6907,1.0568987983205445
기존,중밀도,고속,22,node[50],47,6907,0.6804690893296655
기존,중밀도,고속,22,node[68],100,6907,1.4478065730418417
기존,중밀도,고속,22,node[81],1,6907,0.014478065730418415
기존,중밀도,고속,22,node[104],3,6907,0.04343419719125525
기존,중밀도,고속,22,node[5],80,6907,1.1582452584334733
기존,중밀도,고속,22,node[36],38,6907,0.5501664977558998
기존,중밀도,고속,22,node[85],15,6907,0.21717098595627626
기존,중밀도,고속,22,node[44],3,6907,0.04343419719125525
기존,중밀도,고속,22,node[137],45,6907,0.6515129578688287
기존,중밀도,고속,22,node[14],3,6907,0.04343419719125525
기존,중밀도,고속,22,node[126],1,6907,0.014478065730418415
기존,중밀도,고속,22,node[98],2,6907,0.02895613146083683
기존,중밀도,고속,22,node[11],29,6907,0.41986390618213404
기존,중밀도,고속,22,node[96],18,6907,0.2606051831475315
기존,중밀도,고속,22,node[63],7,6907,0.10134646011292892
기존,중밀도,고속,22,node[74],10,6907,0.14478065730418416
기존,중밀도,고속,22,node[40],18,6907,0.2606051831475315
기존,중밀도,고속,22,node[103],27,6907,0.39090777472129723
기존,중밀도,고속,22,node[70],6,6907,0.0868683943825105
기존,중밀도,고속,22,node[107],15,6907,0.21717098595627626
기존,중밀도,고속,22,node[4],14,6907,0.20269292022585783
기존,중밀도,고속,22,node[23],6,6907,0.0868683943825105
기존,중밀도,고속,22,node[49],8,6907,0.11582452584334732
기존,중밀도,고속,22,node[151],1,6907,0.014478065730418415
기존,중밀도,고속,22,node[89],1,6907,0.014478065730418415
기존,중밀도,고속,22,node[123],7,6907,0.10134646011292892
기존,중밀도,고속,22,node[109],10,6907,0.14478065730418416
기존,중밀도,고속,22,node[13],4,6907,0.05791226292167366
기존,중밀도,고속,22,node[112],1,6907,0.014478065730418415
기존,중밀도,고속,22,node[65],1,6907,0.014478065730418415
기존,중밀도,고속,22,node[64],4,6907,0.05791226292167366
기존,중밀도,고속,22,node[10],13,6907,0.1882148544954394
기존,중밀도,고속,22,node[35],18,6907,0.2606051831475315
기존,중밀도,고속,22,node[223],6,6907,0.0868683943825105
기존,중밀도,고속,22,node[180],5,6907,0.07239032865209208
기존,중밀도,고속,22,node[153],8,6907,0.11582452584334732
기존,중밀도,고속,22,node[170],8,6907,0.11582452584334732
기존,중밀도,고속,22,node[232],18,6907,0.2606051831475315
기존,중밀도,고속,22,node[258],12,6907,0.173736788765021
기존,중밀도,고속,22,node[266],5,6907,0.07239032865209208
기존,중밀도,고속,22,node[250],7,6907,0.10134646011292892
기존,중밀도,고속,22,node[284],7,6907,0.10134646011292892
기존,중밀도,고속,22,node[283],16,6907,0.23164905168669464
기존,중밀도,고속,22,node[234],10,6907,0.14478065730418416
기존,중밀도,고속,24,rsu[0],93,4677,1.9884541372674793
기존,중밀도,고속,24,node[32],45,4677,0.9621552277100706
기존,중밀도,고속,24,node[144],22,4677,0.4703870002138123
기존,중밀도,고속,24,node[24],179,4677,3.827239683557836
기존,중밀도,고속,24,node[51],28,4677,0.5986743639084883
기존,중밀도,고속,24,node[152],67,4677,1.4325422279238829
기존,중밀도,고속,24,node[95],42,4677,0.8980115458627326
기존,중밀도,고속,24,node[225],3,4677,0.06414368184733803
기존,중밀도,고속,24,node[157],16,4677,0.34209963651913616
기존,중밀도,고속,24,node[215],36,4677,0.7697241821680565
기존,중밀도,고속,24,node[46],3,4677,0.06414368184733803
기존,중밀도,고속,24,node[190],19,4677,0.4062433183664742
기존,중밀도,고속,24,node[7],19,4677,0.4062433183664742
기존,중밀도,고속,24,node[67],22,4677,0.4703870002138123
기존,중밀도,고속,24,node[194],56,4677,1.1973487278169765
기존,중밀도,고속,24,node[110],18,4677,0.38486209108402825
기존,중밀도,고속,24,node[18],14,4677,0.29933718195424414
기존,중밀도,고속,24,node[257],6,4677,0.12828736369467605
기존,중밀도,고속,24,node[232],2,4677,0.04276245456489202
기존,중밀도,고속,24,node[304],6,4677,0.12828736369467605
기존,중밀도,고속,24,node[100],2,4677,0.04276245456489202
기존,중밀도,고속,24,node[36],2,4677,0.04276245456489202
기존,중밀도,고속,24,node[282],6,4677,0.12828736369467605
기존,중밀도,고속,24,node[214],1,4677,0.02138122728244601
기존,중밀도,고속,24,node[127],14,4677,0.29933718195424414
기존,중밀도,고속,24,node[137],2,4677,0.04276245456489202
기존,중밀도,고속,24,node[142],32,4677,0.6841992730382723
기존,중밀도,고속,24,node[80],1,4677,0.02138122728244601
기존,중밀도,고속,24,node[186],1,4677,0.02138122728244601
기존,중밀도,고속,24,node[246],2,4677,0.04276245456489202
기존,중밀도,고속,24,node[104],1,4677,0.02138122728244601
기존,중밀도,고속,24,node[262],6,4677,0.12828736369467605
기존,중밀도,고속,24,node[222],4,4677,0.08552490912978404
기존,중밀도,고속,24,node[48],5,4677,0.10690613641223007
기존,중밀도,고속,24,node[25],7,4677,0.14966859097712207
기존,중밀도,고속,24,node[172],7,4677,0.14966859097712207
기존,중밀도,고속,24,node[77],9,4677,0.19243104554201412
기존,중밀도,고속,24,node[54],18,4677,0.38486209108402825
기존,중밀도,고속,24,node[185],15,4677,0.3207184092366902
기존,중밀도,고속,24,node[265],4,4677,0.08552490912978404
기존,중밀도,고속,24,node[202],2,4677,0.04276245456489202
기존,중밀도,고속,24,node[124],1,4677,0.02138122728244601
기존,중밀도,고속,24,node[181],111,4677,2.3733162283515075
기존,중밀도,고속,24,node[278],21,4677,0.4490057729313663
기존,중밀도,고속,24,node[17],1,4677,0.02138122728244601
기존,중밀도,고속,24,node[21],3,4677,0.06414368184733803
기존,중밀도,고속,24,node[283],1,4677,0.02138122728244601
기존,중밀도,고속,24,node[311],1,4677,0.02138122728244601
기존,중밀도,고속,24,node[83],1,4677,0.02138122728244601
기존,중밀도,고속,24,node[150],2,4677,0.04276245456489202
기존,중밀도,고속,24,node[221],2,4677,0.04276245456489202
기존,중밀도,고속,24,node[154],2,4677,0.04276245456489202
기존,중밀도,고속,24,node[155],1,4677,0.02138122728244601
기존,중밀도,고속,24,node[86],1,4677,0.02138122728244601
기존,중밀도,고속,24,node[61],1,4677,0.02138122728244601
기존,중밀도,고속,24,node[174],2,4677,0.04276245456489202
기존,중밀도,고속,24,node[149],2,4677,0.04276245456489202
기존,중밀도,고속,24,node[315],1,4677,0.02138122728244601
기존,중밀도,고속,24,node[258],1,4677,0.02138122728244601
기존,중밀도,고속,26,node[62],47,6427,0.7312898708573207
기존,중밀도,고속,26,node[17],87,6427,1.3536642290337637
기존,중밀도,고속,26,node[7],18,6427,0.28006846117939943
기존,중밀도,고속,26,node[18],109,6427,1.6959701260308075
기존,중밀도,고속,26,node[36],97,6427,1.5092578185778744
기존,중밀도,고속,26,rsu[0],89,6427,1.384782946942586
기존,중밀도,고속,26,node[92],71,6427,1.1047144857631865
기존,중밀도,고속,26,node[39],79,6427,1.2291893573984751
기존,중밀도,고속,26,node[26],181,6427,2.8162439707484053
기존,중밀도,고속,26,node[141],18,6427,0.28006846117939943
기존,중밀도,고속,26,node[87],15,6427,0.23339038431616616
기존,중밀도,고속,26,node[48],25,6427,0.38898397386027694
기존,중밀도,고속,26,node[67],17,6427,0.26450910222498836
기존,중밀도,고속,26,node[46],73,6427,1.1358332036720087
기존,중밀도,고속,26,node[120],67,6427,1.0424770499455422
기존,중밀도,고속,26,node[110],6,6427,0.09335615372646647
기존,중밀도,고속,26,node[30],9,6427,0.14003423058969972
기존,중밀도,고속,26,node[144],114,6427,1.773766920802863
기존,중밀도,고속,26,node[152],40,6427,0.6223743581764432
기존,중밀도,고속,26,node[95],58,6427,0.9024428193558426
기존,중밀도,고속,26,node[76],65,6427,1.01135833203672
기존,중밀도,고속,26,node[65],2,6427,0.031118717908822157
기존,중밀도,고속,26,node[165],2,6427,0.031118717908822157
기존,중밀도,고속,26,node[102],42,6427,0.6534930760852653
기존,중밀도,고속,26,node[20],26,6427,0.4045433328146881
기존,중밀도,고속,26,node[103],35,6427,0.5445775634043877
기존,중밀도,고속,26,node[11],22,6427,0.3423058969970437
기존,중밀도,고속,26,node[119],21,6427,0.32674653804263265
기존,중밀도,고속,26,node[115],2,6427,0.031118717908822157
기존,중밀도,고속,26,node[50],1,6427,0.015559358954411079
기존,중밀도,고속,26,node[104],45,6427,0.7001711529484985
기존,중밀도,고속,26,node[83],2,6427,0.031118717908822157
기존,중밀도,고속,26,node[28],28,6427,0.4356620507235102
기존,중밀도,고속,26,node[75],118,6427,1.836004356620507
기존,중밀도,고속,26,node[29],15,6427,0.23339038431616616
기존,중밀도,고속,26,node[140],15,6427,0.23339038431616616
기존,중밀도,고속,26,node[47],28,6427,0.4356620507235102
기존,중밀도,고속,26,node[24],13,6427,0.20227166640734404
기존,중밀도,고속,26,node[105],34,6427,0.5290182044499767
기존,중밀도,고속,26,node[136],2,6427,0.031118717908822157
기존,중밀도,고속,26,node[99],59,6427,0.9180021783102535
기존,중밀도,고속,26,node[32],19,6427,0.29562782013381045
기존,중밀도,고속,26,node[33],6,6427,0.09335615372646647
기존,중밀도,고속,26,node[5],3,6427,0.046678076863233234
기존,중밀도,고속,26,node[13],1,6427,0.015559358954411079
기존,중밀도,고속,26,node[157],1,6427,0.015559358954411079
기존,중밀도,고속,26,node[189],1,6427,0.015559358954411079
기존,중밀도,고속,26,node[10],28,6427,0.4356620507235102
기존,중밀도,고속,26,node[137],17,6427,0.26450910222498836
기존,중밀도,고속,26,node[59],16,6427,0.24894974327057726
기존,중밀도,고속,26,node[158],54,6427,0.8402053835381982
기존,중밀도,고속,26,node[14],7,6427,0.10891551268087755
기존,중밀도,고속,26,node[78],52,6427,0.8090866656293761
기존,중밀도,고속,26,node[195],35,6427,0.5445775634043877
기존,중밀도,고속,26,node[131],71,6427,1.1047144857631865
기존,중밀도,고속,26,node[96],11,6427,0.17115294849852186
기존,중밀도,고속,26,node[244],34,6427,0.5290182044499767
기존,중밀도,고속,26,node[232],6,6427,0.09335615372646647
기존,중밀도,고속,26,node[197],23,6427,0.3578652559514548
기존,중밀도,고속,26,node[236],3,6427,0.046678076863233234
기존,중밀도,고속,26,node[155],2,6427,0.031118717908822157
기존,중밀도,고속,26,node[181],1,6427,0.015559358954411079
기존,중밀도,고속,26,node[215],1,6427,0.015559358954411079
기존,중밀도,고속,26,node[149],4,6427,0.062237435817644314
기존,중밀도,고속,26,node[142],3,6427,0.046678076863233234
기존,중밀도,고속,26,node[146],5,6427,0.0777967947720554
기존,중밀도,고속,26,node[174],3,6427,0.046678076863233234
기존,중밀도,고속,26,node[176],6,6427,0.09335615372646647
기존,중밀도,고속,26,node[25],2,6427,0.031118717908822157
기존,중밀도,고속,26,node[160],2,6427,0.031118717908822157
기존,중밀도,고속,26,node[162],15,6427,0.23339038431616616
기존,중밀도,고속,26,node[223],1,6427,0.015559358954411079
기존,중밀도,고속,26,node[180],3,6427,0.046678076863233234
기존,중밀도,고속,26,node[35],5,6427,0.0777967947720554
기존,중밀도,고속,26,node[6],8,6427,0.12447487163528863
기존,중밀도,고속,26,node[153],7,6427,0.10891551268087755
기존,중밀도,고속,26,node[126],6,6427,0.09335615372646647
기존,중밀도,고속,26,node[284],1,6427,0.015559358954411079
기존,중밀도,고속,26,node[283],18,6427,0.28006846117939943
기존,중밀도,고속,26,node[250],1,6427,0.015559358954411079
기존,중밀도,고속,26,node[178],3,6427,0.046678076863233234
기존,중밀도,고속,26,node[145],1,6427,0.015559358954411079
기존,중밀도,고속,26,node[267],5,6427,0.0777967947720554
기존,중밀도,고속,26,node[213],8,6427,0.12447487163528863
기존,중밀도,고속,26,node[205],4,6427,0.062237435817644314
기존,중밀도,고속,26,node[276],22,6427,0.3423058969970437
기존,중밀도,고속,26,node[256],4,6427,0.062237435817644314
기존,중밀도,고속,26,node[64],7,6427,0.10891551268087755
기존,중밀도,고속,26,node[218],3,6427,0.046678076863233234
기존,중밀도,고속,26,node[300],6,6427,0.09335615372646647
기존,중밀도,고속,27,node[72],16,7274,0.21996150673632117
기존,중밀도,고속,27,node[68],55,7274,0.756117679406104
기존,중밀도,고속,27,node[84],12,7274,0.16497113005224084
기존,중밀도,고속,27,node[82],2,7274,0.027495188342040146
기존,중밀도,고속,27,rsu[0],200,7274,2.7495188342040144
기존,중밀도,고속,27,node[56],29,7274,0.39868023095958205
기존,중밀도,고속,27,node[33],15,7274,0.20621391256530108
기존,중밀도,고속,27,node[32],14,7274,0.192466318394281
기존,중밀도,고속,27,node[34],13,7274,0.17871872422326093
기존,중밀도,고속,27,node[27],114,7274,1.567225735496288
기존,중밀도,고속,27,node[42],1,7274,0.013747594171020073
기존,중밀도,고속,27,node[7],68,7274,0.9348364036293648
기존,중밀도,고속,27,node[113],17,7274,0.2337091009073412
기존,중밀도,고속,27,node[13],16,7274,0.21996150673632117
기존,중밀도,고속,27,node[36],22,7274,0.30244707176244157
기존,중밀도,고속,27,node[153],34,7274,0.4674182018146824
기존,중밀도,고속,27,node[137],181,7274,2.488314544954633
기존,중밀도,고속,27,node[156],41,7274,0.563651361011823
기존,중밀도,고속,27,node[97],61,7274,0.8386032444322243
기존,중밀도,고속,27,node[9],20,7274,0.27495188342040144
기존,중밀도,고속,27,node[19],3,7274,0.04124278251306021
기존,중밀도,고속,27,node[139],41,7274,0.563651361011823
기존,중밀도,고속,27,node[49],39,7274,0.5361561726697828
기존,중밀도,고속,27,node[107],24,7274,0.3299422601044817
기존,중밀도,고속,27,node[166],2,7274,0.027495188342040146
기존,중밀도,고속,27,node[112],4,7274,0.05499037668408029
