30,rsu[0],10.0.1.242,RREQ_SENT
30.32,rsu[0],10.0.1.242,RREQ_SENT
30.8,rsu[0],10.0.1.242,RREQ_SENT
31.44,rsu[0],10.0.1.242,RREQ_SENT
32.24,rsu[0],10.0.1.242,RREQ_SENT
33.2,rsu[0],10.0.1.242,RREQ_SENT
34.32,rsu[0],10.0.1.242,RREQ_SENT
34.343555901187,node[156],10.0.1.242,RREP_RECV
34.344349675681,node[156],10.0.1.242,RREP_RECV
34.344969112909,node[156],10.0.1.242,RREP_RECV
34.347629931285,node[59],10.0.1.242,RREP_RECV
34.348597497309,node[59],10.0.1.242,RREP_RECV
34.34906588351,node[59],10.0.1.242,RREP_RECV
34.351109257113,node[59],10.0.1.242,RREP_RECV
34.351494467569,node[183],10.0.1.242,RREP_RECV
34.351892888481,node[183],10.0.1.242,RREP_RECV
34.352174309393,node[183],10.0.1.242,RREP_RECV
34.352468730305,node[183],10.0.1.242,RREP_RECV
34.353130616286,node[8],10.0.1.242,RREP_RECV
34.354540229761,node[186],10.0.1.242,RREP_RECV
34.354821995442,node[8],10.0.1.242,RREP_RECV
34.356015625089,node[8],10.0.1.242,RREP_RECV
34.356738855734,node[186],10.0.1.242,RREP_RECV
34.357166409735,node[8],10.0.1.242,RREP_RECV
34.357590668022,node[186],10.0.1.242,RREP_RECV
34.358999715012,node[170],10.0.1.242,RREP_RECV
34.359570396505,node[186],10.0.1.242,RREP_RECV
34.360164376942,node[79],10.0.1.242,RREP_RECV
34.360446159698,node[170],10.0.1.242,RREP_RECV
34.361255543364,node[170],10.0.1.242,RREP_RECV
34.362003228395,node[79],10.0.1.242,RREP_RECV
34.362781973217,node[39],10.0.1.242,RREP_RECV
34.363219670665,node[79],10.0.1.242,RREP_RECV
34.363526918939,node[39],10.0.1.242,RREP_RECV
34.364342462364,node[170],10.0.1.242,RREP_RECV
34.36533584119,node[14],10.0.1.242,RREP_RECV
34.366089136868,node[39],10.0.1.242,RREP_RECV
34.366383393514,node[14],10.0.1.242,RREP_RECV
34.366632667698,node[79],10.0.1.242,RREP_RECV
34.366914172618,node[14],10.0.1.242,RREP_RECV
34.368365816999,node[130],10.0.1.242,RREP_RECV
34.369040213109,node[130],10.0.1.242,RREP_RECV
34.371109911651,node[130],10.0.1.242,RREP_RECV
34.371433337831,node[39],10.0.1.242,RREP_RECV
34.372041534862,rsu[0],10.0.1.242,RREP_RECV
34.372374950336,rsu[0],10.0.1.242,RREP_RECV
34.374175055381,node[14],10.0.1.242,RREP_RECV
34.377163530302,rsu[0],10.0.1.242,RREP_RECV
34.377782386917,node[130],10.0.1.242,RREP_RECV
34.382915033142,rsu[0],10.0.1.242,RREP_RECV
34.401111941624,node[6],10.0.42.96,RERR_SENT
34.408625676292,node[6],10.0.0.9,RREQ_SENT
34.424743553983,node[130],10.0.4.26,RERR_SENT
34.428692886189,node[156],10.0.23.61,RERR_SENT
34.434371908658,node[8],10.0.1.242,RREQ_SENT
34.5,rsu[0],10.0.1.242,RREQ_SENT
34.728625676292,node[6],10.0.0.9,RREQ_SENT
34.754371908658,node[8],10.0.1.242,RREQ_SENT
34.75894035024,node[8],10.0.1.242,RREP_RECV
34.761112742566,node[183],10.0.1.242,RREQ_SENT
34.765979343901,node[183],10.0.1.242,RREP_RECV
34.767527142416,node[183],10.0.1.242,RREP_RECV
34.767769714868,node[183],10.0.1.242,RREP_RECV
34.768038413132,node[183],10.0.1.242,RREP_RECV
34.768482409975,node[183],10.0.1.242,RREP_RECV
34.769019149925,node[183],10.0.1.242,RREP_RECV
34.769557431053,node[183],10.0.1.242,RREP_RECV
34.77062496753,node[183],10.0.1.242,RREP_RECV
34.775408594511,node[8],10.0.1.242,RREP_RECV
34.777990370505,node[183],10.0.1.242,RREP_RECV
34.77853822514,node[183],10.0.1.242,RREP_RECV
34.780774419312,node[8],10.0.1.242,RREP_RECV
34.781361057065,node[8],10.0.1.242,RREP_RECV
34.786649207717,node[8],10.0.1.242,RREP_RECV
34.790978109381,node[183],10.0.1.242,RREP_RECV
34.791311404708,node[8],10.0.1.242,RREP_RECV
34.82,rsu[0],10.0.1.242,RREQ_SENT
35.208625676292,node[6],10.0.0.9,RREQ_SENT
35.3,rsu[0],10.0.1.242,RREQ_SENT
35.314770531308,node[5],10.0.1.242,RREP_RECV
35.317606773759,node[189],10.0.1.242,RREP_RECV
35.318260725476,node[105],10.0.1.242,RREP_RECV
35.321530758328,node[124],10.0.1.242,RREP_RECV
35.321800153042,node[96],10.0.1.242,RREP_RECV
35.322501026528,node[40],10.0.1.242,RREP_RECV
35.322873753288,node[40],10.0.1.242,RREP_RECV
35.32402277915,node[40],10.0.1.242,RREP_RECV
35.324304209718,node[40],10.0.1.242,RREP_RECV
35.324559543246,node[70],10.0.1.242,RREP_RECV
35.324802218564,node[40],10.0.1.242,RREP_RECV
35.325317641008,node[40],10.0.1.242,RREP_RECV
35.325345210004,node[7],10.0.1.242,RREP_RECV
35.325953831616,node[70],10.0.1.242,RREP_RECV
35.326762895145,node[70],10.0.1.242,RREP_RECV
35.328035558652,node[96],10.0.1.242,RREP_RECV
35.32855165827,node[70],10.0.1.242,RREP_RECV
35.328819760301,node[96],10.0.1.242,RREP_RECV
35.329087929076,node[14],10.0.1.242,RREP_RECV
35.329382849381,node[70],10.0.1.242,RREP_RECV
35.329677516437,node[70],10.0.1.242,RREP_RECV
35.329932618468,node[96],10.0.1.242,RREP_RECV
35.330808275252,node[96],10.0.1.242,RREP_RECV
35.331371858312,node[96],10.0.1.242,RREP_RECV
35.331718027087,node[14],10.0.1.242,RREP_RECV
35.332395602889,node[130],10.0.1.242,RREP_RECV
35.332742262669,node[14],10.0.1.242,RREP_RECV
35.333023618084,node[96],10.0.1.242,RREP_RECV
35.333370119247,node[130],10.0.1.242,RREP_RECV
35.333625779027,node[14],10.0.1.242,RREP_RECV
35.333959116577,node[14],10.0.1.242,RREP_RECV
35.334305448965,node[130],10.0.1.242,RREP_RECV
35.334561108745,node[14],10.0.1.242,RREP_RECV
35.334946837783,node[14],10.0.1.242,RREP_RECV
35.335459185145,rsu[0],10.0.1.242,RREP_RECV
35.335753608979,rsu[0],10.0.1.242,RREP_RECV
35.336074032813,rsu[0],10.0.1.242,RREP_RECV
35.33694033334,node[130],10.0.1.242,RREP_RECV
35.338378721758,rsu[0],10.0.1.242,RREP_RECV
