Node,Destination,StartTime,EndTime,Duration
node[100],10.0.1.35,42.252195057446,43.021030293914,0.768835236468
node[100],10.0.31.14,78.014249714185,78.014249714185,0.0
node[100],10.0.34.143,54.518869516227,54.518869516227,0.0
node[100],10.0.67.182,40.567677527722,40.568890233956,0.0012127062339999384
node[100],10.0.92.61,51.562194245868,51.562194245868,0.0
node[102],10.0.31.83,76.106021089094,76.106021089094,0.0
node[102],10.0.71.124,69.513547614101,69.513547614101,0.0
node[103],10.0.46.176,66.572577624886,66.578917931447,0.006340306561000375
node[104],10.0.36.114,90.069810442505,90.069810442505,0.0
node[104],10.0.83.157,88.152704551377,88.156240612057,0.0035360606800054484
node[105],10.0.22.248,90.066386361699,90.066386361699,0.0
node[105],10.0.53.109,88.145413569044,88.14911523088,0.0037016618360041775
node[109],10.0.27.3,90.071600957158,90.071600957158,0.0
node[109],10.0.3.75,88.157573406078,88.16494247379,0.007369067712005517
node[10],10.0.87.30,54.599130015593,54.631902037639,0.03277202204600371
node[110],10.0.86.79,91.098833119227,91.098833119227,0.0
node[114],10.0.0.222,39.553496516938,39.553496516938,0.0
node[114],10.0.1.242,46.45187136703,46.45187136703,0.0
node[114],10.0.19.50,44.105062407001,81.013528862705,36.908466455704
node[114],10.0.5.184,49.573350356829,49.573350356829,0.0
node[114],10.0.71.55,46.429229521216,46.429229521216,0.0
node[114],10.0.92.61,78.015158630583,78.015158630583,0.0
node[115],10.0.42.165,45.130940703201,45.130940703201,0.0
node[115],10.0.92.61,90.077155176934,90.078152538921,0.000997361987003842
node[11],10.0.27.3,90.071601043886,90.071601043886,0.0
node[11],10.0.3.144,88.161364280712,88.167814192432,0.006449911720011414
node[121],10.0.19.50,42.564158566174,81.013528862705,38.449370296531
node[123],10.0.31.83,76.106021060935,76.106021060935,0.0
node[123],10.0.98.250,54.534544301439,54.534544301439,0.0
node[126],10.0.0.9,38.91962006401,40.707348586488,1.7877285224780053
node[126],10.0.107.85,56.53737729357,56.545691980595,0.008314687024999046
node[126],10.0.109.56,91.102726111249,91.102726111249,0.0
node[127],10.0.19.50,49.605038290634,81.013528862705,31.408490572071003
node[127],10.0.27.72,40.566411577944,40.707348586488,0.14093700854400026
node[127],10.0.5.184,49.573350389263,54.530789689141,4.957439299878004
node[12],10.0.44.136,90.07533494289,90.07533494289,0.0
node[12],10.0.52.158,88.163372237552,88.172090539031,0.008718301479007096
node[132],10.0.70.35,54.587583502396,54.623980837911,0.03639733551499802
node[134],10.0.52.227,92.070521500272,92.079510093048,0.008988592776006499
node[135],10.0.31.83,76.106020982785,76.106020982785,0.0
node[135],10.0.80.166,66.549488635825,66.591252181451,0.04176354562599727
node[135],10.0.94.32,90.080487127538,90.080487127538,0.0
node[135],10.0.98.250,54.534544264588,54.534544264588,0.0
node[139],10.0.0.9,43.105087987333,43.21323747126,0.10814948392700074
node[140],10.0.81.48,54.53366299115,54.53366299115,0.0
node[140],10.0.84.177,40.575627321933,41.586764224755,1.0111369028220025
node[142],10.0.22.248,91.068546379606,91.070787810292,0.00224143068599858
node[147],10.0.0.222,45.543556926895,45.543556926895,0.0
node[147],10.0.100.221,45.104171714295,46.010169,0.9059972857049985
node[147],10.0.62.151,45.025335242906,45.028346980728,0.003011737821999816
node[147],10.0.69.15,38.914182756487,39.016220233275,0.10203747678799857
node[147],10.0.99.201,45.201793919428,49.006470267485,3.8046763480570007
node[14],10.0.1.242,46.451871334497,46.451871334497,0.0
node[14],10.0.1.35,42.207258227327,43.021030293914,0.8137720665869992
node[14],10.0.109.56,91.102726127123,91.102726127123,0.0
node[14],10.0.17.79,40.556086087566,40.556086087566,0.0
node[14],10.0.19.50,49.605038135258,81.013528862705,31.408490727447003
node[14],10.0.29.250,91.099512237011,91.099512237011,0.0
node[14],10.0.5.184,44.533787565921,49.573350407565,5.039562841643999
node[14],10.0.71.193,45.006977413761,45.006977413761,0.0
node[14],10.0.71.55,46.429229530176,46.429229530176,0.0
node[14],10.0.75.135,85.604901753867,85.652508558119,0.04760680425199837
node[14],10.0.86.79,91.097005796793,91.097005796793,0.0
node[14],10.0.99.201,49.433458054277,49.433458054277,0.0
node[150],10.0.27.72,78.008861704354,78.008861704354,0.0
node[151],10.0.19.50,76.109338038233,81.013528862705,4.904190824471996
node[151],10.0.71.193,87.151109787618,87.155186451202,0.004076663584001494
node[151],10.0.73.164,78.464847856267,78.819142676099,0.35429481983200617
node[151],10.0.8.244,75.437481601173,75.437481601173,0.0
node[151],10.0.96.3,67.5574369663,68.612639767658,1.0552028013579928
node[151],10.0.98.250,90.075082960606,90.075082960606,0.0
node[151],10.0.99.132,42.209699933946,83.018143891471,40.808443957525
node[152],10.0.28.161,87.143330833396,87.16564275454,0.02231192114399505
node[152],10.0.38.154,90.067111280814,90.067111280814,0.0
node[152],10.0.5.184,49.573350579361,49.573350579361,0.0
node[156],10.0.66.231,66.578299856368,66.584914346555,0.0066144901869904515
node[157],10.0.23.130,54.551326908737,54.559570014401,0.008243105663993333
node[157],10.0.7.86,45.133285176539,45.134687415118,0.0014022385790042335
node[15],10.0.63.171,77.992128667723,77.992128667723,0.0
node[162],10.0.11.235,90.070954226812,90.070954226812,0.0
