Node,Destination,StartTime,EndTime,Duration
node[114],10.0.11.235,37.91302173847,37.91302173847,0.0
node[126],10.0.100.221,37.934342917305,38.56692079723,0.6325778799249946
node[126],10.0.103.74,69.561377752526,76.016109446885,6.454731694358998
node[126],10.0.107.85,39.040204671169,45.016173689919,5.97596901875
node[126],10.0.109.56,77.021426375861,77.021426375861,0.0
node[126],10.0.75.204,65.916831039521,65.916831039521,0.0
node[14],10.0.1.35,30.32858658763,30.32858658763,0.0
node[14],10.0.109.56,76.106159003364,76.106159003364,0.0
node[14],10.0.15.39,62.425744923873,65.907797067892,3.4820521440190078
node[14],10.0.17.79,36.90696317203,39.91547214331,3.0085089712800013
node[14],10.0.62.151,42.424873998402,46.425877157456,4.001003159054001
node[14],10.0.64.53,37.554685122224,42.016706605807,4.462021483583001
node[14],10.0.90.228,97.102913526198,97.102913526198,0.0
node[167],10.0.17.79,30.815501851319,30.815501851319,0.0
node[177],10.0.106.203,37.926855675229,38.560207764124,0.6333520888950019
node[179],10.0.1.242,30.804310269794,30.804310269794,0.0
node[231],10.0.1.242,30.804310191311,30.804310191311,0.0
node[231],10.0.106.203,46.427326416446,46.427326416446,0.0
node[231],10.0.25.239,39.047110932354,39.047110932354,0.0
node[231],10.0.4.26,39.94067011564,42.016706605807,2.0760364901669988
node[231],10.0.99.201,42.425184222384,56.013466285311,13.588282062927
node[237],10.0.11.235,38.555266166047,38.555266166047,0.0
node[245],10.0.100.221,46.435537791856,46.435537791856,0.0
node[245],10.0.87.237,47.416292075812,47.416292075812,0.0
node[245],10.0.99.201,49.436427301143,56.013466285311,6.577038984167999
node[255],10.0.15.246,45.921023223654,46.463923996787,0.542900773133006
node[255],10.0.34.74,37.931856076369,45.016173689919,7.084317613549999
node[255],10.0.4.26,56.111614068639,62.014549602778,5.902935534138997
node[263],10.0.4.26,47.420819207115,62.014549602778,14.593730395662995
node[263],10.0.99.201,39.920972665622,56.013466285311,16.092493619688994
node[265],10.0.78.57,30.808745033781,30.808745033781,0.0
node[280],10.0.0.9,30.818792114811,33.025306279024,2.206514164213001
node[280],10.0.100.221,47.4119686466,47.4119686466,0.0
node[280],10.0.25.239,33.433137521973,36.020737393318,2.587599871344999
node[280],10.0.87.237,47.316474914022,47.316474914022,0.0
node[280],10.0.90.228,77.01361067615,77.01361067615,0.0
node[289],10.0.45.87,30.809409884389,30.809409884389,0.0
node[2],10.0.4.26,45.925156343765,46.015380803073,0.09022445930799705
node[305],10.0.75.204,62.434090095017,62.434090095017,0.0
node[325],10.0.71.55,47.419466828241,47.419466828241,0.0
node[325],10.0.99.201,47.420407845558,56.013466285311,8.593058439752994
node[336],10.0.0.9,97.103106796237,97.103106796237,0.0
node[336],10.0.107.85,51.433937825172,51.433937825172,0.0
node[336],10.0.34.74,77.019242289333,93.007093955799,15.987851666466
node[369],10.0.0.222,47.425715276985,47.425715276985,0.0
node[369],10.0.100.221,42.430272223916,42.430272223916,0.0
node[369],10.0.107.85,39.923489377902,45.016173689919,5.092684312016999
node[369],10.0.4.26,56.103665045308,62.014549602778,5.910884557469998
node[369],10.0.62.151,39.045540240097,39.045540240097,0.0
node[369],10.0.71.55,49.439003352586,49.439003352586,0.0
node[369],10.0.75.204,31.804283804585,38.026064296661,6.221780492075997
node[373],10.0.4.26,69.568012606218,76.016109446885,6.448096840666992
node[373],10.0.66.93,47.412890310654,47.412890310654,0.0
node[373],10.0.69.15,45.91990023105,62.014549602778,16.094649371727996
node[373],10.0.75.204,33.43022802409,38.026064296661,4.595836272570999
node[373],10.0.99.201,51.441671305661,56.013466285311,4.571794979649994
node[382],10.0.100.221,69.56673836625,69.56673836625,0.0
node[395],10.0.66.93,46.430525174268,46.430525174268,0.0
node[395],10.0.69.15,37.928921060437,39.018297051672,1.089375991235002
node[397],10.0.100.221,45.915546404372,51.437283211587,5.5217368072149995
node[397],10.0.34.74,39.926087605836,45.016173689919,5.090086084082998
node[397],10.0.4.26,93.106777505232,97.02047125562,3.913693750387992
node[397],10.0.66.93,49.434848047327,49.434848047327,0.0
node[397],10.0.99.201,39.043607524532,56.013466285311,16.969858760778997
node[3],10.0.99.201,30.803741845473,33.025306279024,2.221564433551002
node[404],10.0.107.85,76.107062367529,76.107062367529,0.0
node[404],10.0.18.99,65.913185662478,65.913185662478,0.0
node[404],10.0.4.26,77.026143779178,97.02047125562,19.994327476441995
node[43],10.0.19.50,37.917615890618,38.556116995303,0.6385011046849982
node[55],10.0.109.56,65.908185300943,68.019228425839,2.1110431248959998
node[55],10.0.82.137,62.428531962523,65.018261226647,2.5897292641239957
node[58],10.0.0.222,45.922108021713,46.015380803073,0.09327278135999961
node[63],10.0.1.242,30.817963043517,30.817963043517,0.0
node[63],10.0.18.237,39.915639355798,39.915639355798,0.0
node[63],10.0.31.14,37.907660967228,37.907660967228,0.0
node[67],10.0.34.74,65.915237939117,76.116973657112,10.201735717994993
node[69],10.0.71.55,39.919719140331,39.919719140331,0.0
node[6],10.0.75.204,30.813417825806,38.026064296661,7.212646470854999
node[70],10.0.48.9,37.922106034043,38.558108271096,0.6360022370530061
node[95],10.0.4.26,33.435796923453,36.020737393318,2.5849404698650034
rsu[0],10.0.100.221,33.422840386841,33.422840386841,0.0
rsu[0],10.0.107.85,45.913702134868,51.022987289451,5.109285154583006
rsu[0],10.0.34.74,39.038666034386,45.016173689919,5.977507655533003
rsu[0],10.0.75.204,47.316307612757,49.023021645039,1.706714032282001
rsu[0],10.0.90.228,51.433208174847,51.433208174847,0.0
