Node,Destination,Lifetime_Start,Lifetime_End,Duration
node[56],10.0.28.23,30.260700,46.961400,16.700700
node[50],10.0.28.23,30.260700,62.734400,32.473700
node[13],10.0.28.23,30.260700,47.026400,16.765700
node[99],10.0.28.23,30.260700,55.758200,25.497500
node[125],10.0.28.23,30.260700,86.866400,56.605700
node[18],10.0.28.23,30.260700,56.603200,26.342500
node[5],10.0.28.23,30.260700,36.412600,6.151900
node[206],10.0.28.23,30.260700,42.509400,12.248700
node[152],10.0.28.23,30.260700,35.638100,5.377400
node[95],10.0.70.104,30.262800,40.173600,9.910800
node[32],10.0.70.104,30.262800,41.056100,10.793300
node[221],10.0.70.104,30.262800,41.782300,11.519500
node[254],10.0.70.104,30.262800,40.173600,9.910800
node[7],10.0.70.104,30.262800,34.936000,4.673200
node[142],10.0.70.104,30.262800,35.708700,5.445900
node[243],10.0.70.104,30.262800,32.262800,2.000000
node[276],10.0.70.104,30.262800,37.532700,7.269900
node[155],10.0.70.104,30.262800,32.262800,2.000000
node[251],10.0.62.151,30.280700,58.526500,28.245800
node[267],10.0.62.151,30.280700,42.307800,12.027100
node[65],10.0.62.151,30.280700,58.526500,28.245800
node[163],10.0.62.151,30.280700,57.883400,27.602700
node[99],10.0.62.151,30.280700,49.313400,19.032700
node[257],10.0.62.151,30.280700,42.307800,12.027100
node[18],10.0.62.151,30.280700,49.313400,19.032700
node[273],10.0.62.151,30.280700,37.326800,7.046100
node[50],10.0.62.151,30.280700,51.227800,20.947100
node[13],10.0.62.151,30.280700,49.313400,19.032700
node[13],10.0.62.151,61.987600,70.063800,8.076200
node[271],10.0.41.76,30.282500,42.127900,11.845400
node[5],10.0.41.76,30.282500,48.947000,18.664500
node[212],10.0.41.76,30.282500,50.815100,20.532600
node[33],10.0.41.76,30.282500,43.786100,13.503600
node[169],10.0.41.76,30.282500,42.127900,11.845400
node[103],10.0.41.76,30.282500,37.296800,7.014300
node[188],10.0.41.76,30.282500,36.527000,6.244500
node[248],10.0.54.198,30.293000,118.969000,88.676000
node[102],10.0.54.198,30.293000,37.501500,7.208500
node[265],10.0.54.198,30.293000,33.706200,3.413200
node[14],10.0.26.52,30.330400,107.548000,77.217600
node[14],10.0.0.9,30.330400,59.678400,29.348000
node[14],10.0.0.9,67.913100,95.222000,27.308900
node[14],10.0.0.9,102.441000,107.001000,4.560000
node[263],10.0.26.52,30.330400,44.137200,13.806800
node[263],10.0.0.9,30.330400,60.469600,30.139200
node[11],10.0.26.52,30.330400,38.434000,8.103600
node[11],10.0.0.9,30.330400,107.001000,76.670600
node[70],10.0.26.52,30.330400,41.446900,11.116500
node[70],10.0.0.9,30.330400,60.390300,30.059900
node[70],10.0.0.9,71.357700,77.195600,5.837900
node[70],10.0.0.9,99.560800,107.237000,7.676200
node[64],10.0.26.52,30.330400,45.438900,15.108500
node[64],10.0.0.9,30.330400,60.311600,29.981200
node[39],10.0.26.52,30.330400,41.682200,11.351800
node[39],10.0.0.9,30.330400,60.626800,30.296400
node[106],10.0.26.52,30.330400,37.295000,6.964600
node[106],10.0.0.9,30.330400,60.311100,29.980700
node[106],10.0.0.9,71.357700,77.195600,5.837900
node[10],10.0.26.52,30.330400,68.568000,38.237600
node[10],10.0.0.9,30.330400,60.155400,29.825000
node[10],10.0.0.9,67.427600,107.175000,39.747400
node[142],10.0.0.9,30.330500,57.833100,27.502600
node[252],10.0.0.9,30.330500,58.078000,27.747500
node[276],10.0.0.9,30.330500,107.391000,77.060500
node[151],10.0.0.9,30.331000,42.031000,11.700000
node[151],10.0.0.9,48.914200,60.240600,11.326400
node[151],10.0.0.9,76.556900,95.095300,18.538400
node[96],10.0.3.75,30.331100,79.127200,48.796100
node[39],10.0.19.50,30.331500,43.888200,13.556700
node[106],10.0.19.50,30.331500,79.016200,48.684700
node[10],10.0.19.50,30.331500,43.888200,13.556700
node[252],10.0.42.27,30.331700,79.483900,49.152200
node[142],10.0.42.27,30.331700,42.154500,11.822800
node[221],10.0.42.27,30.331700,42.036700,11.705000
node[281],10.0.42.27,30.331700,48.831700,18.500000
node[281],10.0.0.9,30.331700,58.032500,27.700800
node[276],10.0.42.27,30.331700,53.410200,23.078500
node[151],10.0.42.27,30.331700,34.156300,3.824600
node[95],10.0.42.27,30.331700,35.561800,5.230100
node[243],10.0.42.27,30.331700,52.129500,21.797800
node[260],10.0.42.27,30.331700,34.044100,3.712400
node[7],10.0.0.9,30.332000,60.783600,30.451600
node[254],10.0.0.9,30.332000,60.630100,30.298100
node[254],10.0.0.9,67.909800,95.253100,27.343300
node[70],10.0.10.215,30.332700,48.928800,18.596100
node[106],10.0.10.215,30.332700,45.438200,15.105500
node[10],10.0.10.215,30.332700,46.202100,15.869400
node[64],10.0.10.215,30.332700,48.928600,18.595900
node[263],10.0.10.215,30.332700,36.158500,5.825800
node[14],10.0.10.215,30.332700,37.857800,7.525100
node[79],10.0.10.215,30.332700,40.576200,10.243500
node[79],10.0.0.9,30.332700,60.390300,30.057600
node[79],10.0.0.9,100.357000,107.158000,6.801000
node[11],10.0.10.215,30.332700,35.279500,4.946800
node[96],10.0.10.215,30.332700,33.749600,3.416900
node[71],10.0.10.215,30.332700,48.928600,18.595900
node[71],10.0.0.9,30.332700,60.233200,29.900500
node[71],10.0.0.9,100.362000,107.078000,6.716000
node[63],10.0.10.215,30.332700,37.857800,7.525100
node[63],10.0.0.9,30.332700,60.310700,29.978000
node[10],10.0.28.230,30.332900,43.524400,13.191500
node[39],10.0.28.230,30.332900,46.897400,16.564500
node[70],10.0.28.230,30.332900,81.389000,51.056100
node[64],10.0.28.230,30.332900,46.897400,16.564500
node[71],10.0.28.230,30.332900,43.524400,13.191500
node[79],10.0.28.230,30.332900,37.341700,7.008800
node[79],10.0.28.230,73.984400,81.518200,7.533800
node[263],10.0.28.230,30.332900,35.648300,5.315400
node[14],10.0.28.230,30.332900,35.648300,5.315400
node[63],10.0.28.230,30.332900,35.648300,5.315400
node[11],10.0.28.230,30.332900,35.233300,4.900400
node[96],10.0.28.230,30.332900,35.648300,5.315400
node[179],10.0.28.230,30.332900,48.813700,18.480800
node[179],10.0.0.9,30.332900,60.626800,30.293900
node[179],10.0.0.9,67.423600,95.409000,27.985400
node[258],10.0.28.230,30.332900,53.037900,22.705000
node[258],10.0.0.9,30.332900,47.041400,16.708500
node[258],10.0.0.9,67.909700,95.092200,27.182500
node[275],10.0.28.230,30.332900,54.837500,24.504600
node[275],10.0.0.9,30.332900,60.390300,30.057400
node[275],10.0.0.9,67.425300,95.091400,27.666100
node[79],10.0.17.148,30.333100,60.577700,30.244600
node[11],10.0.17.148,30.333100,38.909800,8.576700
node[70],10.0.17.148,30.333100,48.925200,18.592100
node[263],10.0.17.148,30.333100,48.806300,18.473200
node[14],10.0.17.148,30.333100,41.930600,11.597500
node[39],10.0.17.148,30.333100,48.806300,18.473200
node[106],10.0.17.148,30.333100,47.044700,16.711600
node[238],10.0.17.148,30.333100,56.574700,26.241600
node[238],10.0.0.9,30.333100,60.310700,29.977600
node[238],10.0.0.9,69.912600,82.233900,12.321300
node[239],10.0.17.148,30.333100,35.565500,5.232400
node[239],10.0.0.9,30.333100,60.233500,29.900400
node[239],10.0.0.9,67.912900,95.249500,27.336600
node[96],10.0.17.148,30.333100,44.746200,14.413100
node[10],10.0.17.148,30.333100,77.922700,47.589600
node[10],10.0.17.148,86.031000,91.032300,5.001300
node[63],10.0.17.148,30.333100,60.577800,30.244700
node[181],10.0.17.148,30.333100,37.311600,6.978500
