Time,Node,Destination,Previous_LifeTime,New_LifeTime,Previous_NextHop,New_NextHop,Previous_HopCount,New_HopCount
80.905453955844,node[324],10.0.0.9,94.716893794305,86.105453955844,10.0.19.119,10.0.19.119,4,5
80.905453973792,node[325],10.0.19.119,92.436893775637,83.905453973792,10.0.19.119,10.0.19.119,1,1
80.905453973792,node[325],10.0.0.9,94.716893775637,86.105453973792,10.0.19.119,10.0.19.119,4,5
80.905665816564,node[112],10.0.25.239,83.425927748875,83.905665816564,10.0.25.239,10.0.25.239,1,1
80.905665834904,node[212],10.0.25.239,83.425927767215,83.905665834904,10.0.25.239,10.0.25.239,1,1
80.905665864596,node[300],10.0.25.239,83.425927796907,83.905665864596,10.0.25.239,10.0.25.239,1,1
80.905665894731,node[384],10.0.25.239,83.425927827042,83.905665894731,10.0.25.239,10.0.25.239,1,1
80.905665914037,node[35],10.0.25.239,83.425927846348,83.905665914037,10.0.25.239,10.0.25.239,1,1
80.905665947398,node[184],10.0.25.239,83.425927879709,83.905665947398,10.0.25.239,10.0.25.239,1,1
80.905665959612,node[317],10.0.25.239,83.425927891923,83.905665959612,10.0.25.239,10.0.25.239,1,1
80.905665964071,node[130],10.0.25.239,83.425927896382,83.905665964071,10.0.25.239,10.0.25.239,1,1
80.905666008303,node[231],10.0.25.239,83.425927940614,83.905666008303,10.0.25.239,10.0.25.239,1,1
80.905666014107,node[281],10.0.25.239,83.425927946418,83.905666014107,10.0.25.239,10.0.25.239,1,1
80.905666044741,node[179],10.0.25.239,83.425927977052,83.905666044741,10.0.25.239,10.0.25.239,1,1
80.905666083314,node[327],10.0.25.239,83.425928015625,83.905666083314,10.0.25.239,10.0.25.239,1,1
80.90566608614,node[6],10.0.25.239,83.425928018451,83.90566608614,10.0.25.239,10.0.25.239,1,1
80.90566608614,node[6],10.0.0.9,85.783384434179,86.18566608614,10.0.76.17,10.0.25.239,3,4
80.905666105786,node[389],10.0.25.239,83.425928038097,83.905666105786,10.0.25.239,10.0.25.239,1,1
80.905666108413,node[340],10.0.25.239,83.425928040724,83.905666108413,10.0.25.239,10.0.25.239,1,1
80.905666117749,node[375],10.0.25.239,83.42592805006,83.905666117749,10.0.25.239,10.0.25.239,1,1
80.905666119252,node[39],10.0.25.239,83.425928051563,83.905666119252,10.0.25.239,10.0.25.239,1,1
80.905666129168,node[307],10.0.25.239,83.425928061479,83.905666129168,10.0.25.239,10.0.25.239,1,1
80.905666142032,node[221],10.0.25.239,83.425928074343,83.905666142032,10.0.25.239,10.0.25.239,1,1
80.905666143214,node[277],10.0.25.239,83.425928075525,83.905666143214,10.0.25.239,10.0.25.239,1,1
80.905906202168,node[282],10.0.91.248,83.425525046452,83.905906202168,10.0.91.248,10.0.91.248,1,1
80.90590620272,node[281],10.0.91.248,83.425525047004,83.90590620272,10.0.91.248,10.0.91.248,1,1
80.905906231287,node[242],10.0.91.248,83.425525075571,83.905906231287,10.0.91.248,10.0.91.248,1,1
80.905906252755,node[130],10.0.91.248,83.425525097039,83.905906252755,10.0.91.248,10.0.91.248,1,1
80.905906302792,node[35],10.0.91.248,83.425525147076,83.905906302792,10.0.91.248,10.0.91.248,1,1
80.905906357279,node[184],10.0.91.248,83.108146267937,83.905906357279,10.0.91.248,10.0.91.248,1,1
80.905906432385,node[307],10.0.91.248,83.108146343043,83.905906432385,10.0.91.248,10.0.91.248,1,1
80.906214470374,node[375],10.0.88.119,83.426194051326,83.906214470374,10.0.88.119,10.0.88.119,1,1
80.906214474569,node[179],10.0.88.119,83.426194055521,83.906214474569,10.0.88.119,10.0.88.119,1,1
80.906214489808,node[307],10.0.88.119,83.42619407076,83.906214489808,10.0.88.119,10.0.88.119,1,1
80.906214490093,node[39],10.0.88.119,83.426194071045,83.906214490093,10.0.88.119,10.0.88.119,1,1
80.906214497189,node[389],10.0.88.119,83.426194078141,83.906214497189,10.0.88.119,10.0.88.119,1,1
80.906214500756,node[277],10.0.88.119,83.426194081708,83.906214500756,10.0.88.119,10.0.88.119,1,1
80.906214512504,node[221],10.0.88.119,83.426194093456,83.906214512504,10.0.88.119,10.0.88.119,1,1
80.906214558826,node[317],10.0.88.119,83.426194139778,83.906214558826,10.0.88.119,10.0.88.119,1,1
80.906214579549,node[184],10.0.88.119,83.426194160501,83.906214579549,10.0.88.119,10.0.88.119,1,1
80.906214650964,node[55],10.0.88.119,83.426194231916,83.906214650964,10.0.88.119,10.0.88.119,1,1
80.906214650964,node[55],10.0.0.9,85.703901866468,86.186214650964,10.0.85.197,10.0.88.119,4,4
80.906234782653,node[217],10.0.0.9,94.71689378007,86.026234782653,10.0.19.119,10.0.28.92,4,6
80.906234819229,node[315],10.0.0.9,94.716893804999,86.026234819229,10.0.19.119,10.0.28.92,4,6
80.906234836336,node[211],10.0.0.9,94.716893795543,86.026234836336,10.0.19.119,10.0.28.92,4,6
80.906234859443,node[296],10.0.0.9,95.705515339582,86.026234859443,10.0.42.27,10.0.28.92,4,6
80.906234937196,node[96],10.0.0.9,94.716893812017,86.026234937196,10.0.19.119,10.0.28.92,4,6
80.906474688958,node[300],10.0.103.212,83.426784480593,83.906474688958,10.0.103.212,10.0.103.212,1,1
80.906474739545,node[112],10.0.103.212,83.42678453118,83.906474739545,10.0.103.212,10.0.103.212,1,1
80.906474755066,node[95],10.0.103.212,83.426784546701,83.906474755066,10.0.103.212,10.0.103.212,1,1
80.906474789578,node[212],10.0.103.212,93.42869353405,83.906474789578,10.0.103.212,10.0.103.212,1,1
80.906566510127,node[378],10.0.101.172,83.423689981476,83.906566510127,10.0.101.172,10.0.101.172,1,1
80.906566569405,node[274],10.0.101.172,83.423690040754,83.906566569405,10.0.101.172,10.0.101.172,1,1
80.906688757892,node[95],10.0.30.132,83.425245645872,83.906688757892,10.0.30.132,10.0.30.132,1,1
80.906688789578,node[212],10.0.30.132,83.425245677558,83.906688789578,10.0.30.132,10.0.30.132,1,1
80.906688790131,node[300],10.0.30.132,83.425245678111,83.906688790131,10.0.30.132,10.0.30.132,1,1
80.906688820538,node[384],10.0.30.132,83.425245708518,83.906688820538,10.0.30.132,10.0.30.132,1,1
80.906688870656,node[35],10.0.30.132,83.425245758636,83.906688870656,10.0.30.132,10.0.30.132,1,1
80.906688890294,node[184],10.0.30.132,83.425245778274,83.906688890294,10.0.30.132,10.0.30.132,1,1
80.906688898862,node[317],10.0.30.132,83.425245786842,83.906688898862,10.0.30.132,10.0.30.132,1,1
80.906688920526,node[130],10.0.30.132,83.425245808506,83.906688920526,10.0.30.132,10.0.30.132,1,1
80.90668898204,node[179],10.0.30.132,83.42524587002,83.90668898204,10.0.30.132,10.0.30.132,1,1
80.906692396785,node[398],10.0.45.225,93.917482279634,83.906692396785,10.0.45.225,10.0.45.225,1,1
80.906692491219,node[56],10.0.0.9,81.187306752675,86.026692491219,10.0.67.44,10.0.45.225,4,6
80.906692505343,node[170],10.0.0.9,81.112140608456,86.026692505343,10.0.15.108,10.0.45.225,5,6
80.906692528702,node[141],10.0.0.9,81.112140618554,86.026692528702,10.0.15.108,10.0.45.225,5,6
