Node,Protocol,Destination,StartTime,EndTime,Duration
N27,Legacy,10.0.0.9,49.424946254372,49.425241991909,0.00029573753699452254
N27,Legacy,10.0.0.9,49.425241991909,49.425479384832,0.00023739292300462012
N27,Legacy,10.0.0.9,49.425479384832,49.426369352692,0.0008899678599973981
N27,Legacy,10.0.0.9,49.426369352692,49.426434618514,6.526582200194753e-05
N27,Legacy,10.0.0.9,49.426434618514,49.426779054769,0.0003444362549984703
N27,Legacy,10.0.0.9,49.426779054769,49.427105282171,0.0003262274019988354
N27,Legacy,10.0.0.9,49.427105282171,49.42754571036,0.0004404281890018069
N27,Legacy,10.0.0.9,49.42754571036,49.427886902355,0.0003411919949982689
N27,Legacy,10.0.0.9,49.427886902355,49.428151792982,0.0002648906270010798
N27,Legacy,10.0.0.9,49.428151792982,49.428716520659,0.0005647276770019971
N27,Legacy,10.0.0.9,49.428716520659,49.428768297374,5.1776714997231466e-05
N27,Legacy,10.0.0.9,49.428768297374,49.430531078287,0.0017627809129976413
N27,Legacy,10.0.0.9,49.430531078287,49.431015986907,0.0004849086200024999
N27,Legacy,10.0.0.9,49.431015986907,49.902460949485,0.47144496257799773
N27,Legacy,10.0.0.9,49.902460949485,49.90280520831,0.0003442588250024414
N27,Legacy,10.0.0.9,49.90280520831,49.903162695454,0.00035748714400085646
N27,Legacy,10.0.0.9,49.903162695454,49.903337955389,0.00017525993499845072
N27,Legacy,10.0.0.9,49.903337955389,49.903520451284,0.00018249589500385355
N27,Legacy,10.0.0.9,49.903520451284,49.903910086603,0.00038963531899582904
N27,Legacy,10.0.0.9,49.903910086603,49.904056027338,0.0001459407350026254
N27,Legacy,10.0.0.9,49.904056027338,49.904283716866,0.0002276895279962332
N27,Legacy,10.0.0.9,49.904283716866,49.904472042362,0.000188325496004893
N27,Legacy,10.0.0.9,49.904472042362,49.904634200521,0.0001621581590001142
N27,Legacy,10.0.0.9,49.904634200521,49.904819260907,0.00018506038599497288
N27,Legacy,10.0.0.9,49.904819260907,49.90485351982,3.4258913004237e-05
N27,Legacy,10.0.0.9,49.90485351982,49.905235770132,0.0003822503120005649
N27,Legacy,10.0.0.9,49.905235770132,49.906586638283,0.001350868151000384
N27,Legacy,10.0.0.9,49.906586638283,49.907855765373,0.0012691270899978235
N27,Legacy,10.0.0.9,49.907855765373,49.908564667532,0.0007089021589976596
N27,Legacy,10.0.0.9,49.908564667532,49.908989985701,0.0004253181690003771
N27,Legacy,10.0.0.9,49.908989985701,49.909143718295,0.00015373259400064399
N27,Legacy,10.0.0.9,49.909143718295,49.909331811909,0.00018809361399974023
N27,Legacy,10.0.0.9,49.909331811909,49.909465710623,0.00013389871400448783
N27,Legacy,10.0.0.9,49.909465710623,49.910371672332,0.0009059617089945959
N27,Legacy,10.0.0.9,49.910371672332,49.910407995344,3.6323012004402244e-05
N27,Legacy,10.0.0.9,49.910407995344,49.911079658475,0.0006716631310013099
N27,Legacy,10.0.0.9,49.911079658475,49.911267960481,0.00018830200599495583
N27,Legacy,10.0.6.135,46.385072631286,49.914652016986,3.5295793856999964
N27,Legacy,10.0.6.135,49.914652016986,49.916238082359,0.0015860653730044305
N27,Legacy,10.0.6.135,49.916238082359,49.920408318196,0.004170235837001712
N27,Legacy,10.0.6.135,49.920408318196,49.925056354573,0.004648036376998732
N27,Legacy,10.0.6.135,49.925056354573,49.949856046492,0.02479969191900011
N27,Legacy,10.0.0.9,49.911267960481,51.103812022226,1.1925440617450036
N27,Legacy,10.0.0.9,51.103812022226,55.102181211324,3.9983691890979998
N27,Legacy,10.0.0.9,55.102181211324,55.102688185555,0.0005069742310013226
N27,Legacy,10.0.0.9,55.102688185555,55.103439645908,0.0007514603529941155
N27,Legacy,10.0.0.9,55.103439645908,55.103628100429,0.00018845452100180182
N27,Legacy,10.0.0.9,55.103628100429,55.103907475973,0.0002793755440038126
N27,Legacy,10.0.0.9,55.103907475973,55.421493536073,0.31758606009999824
N27,Legacy,10.0.0.9,55.421493536073,55.421800345714,0.00030680964099616403
N27,Legacy,10.0.0.9,55.421800345714,55.422054378861,0.00025403314700156443
N27,Legacy,10.0.0.9,55.422054378861,55.422902552797,0.0008481739359993412
N27,Legacy,10.0.0.9,55.422902552797,55.423090936393,0.00018838359600437116
N27,Legacy,10.0.0.9,55.423090936393,55.423305476784,0.0002145403909992183
N27,Legacy,10.0.0.9,55.423305476784,55.42337035645,6.487966599877382e-05
N27,Legacy,10.0.0.9,55.42337035645,55.423623884776,0.0002535283259987864
N27,Legacy,10.0.0.9,55.423623884776,55.42382533041,0.000201445633997821
N27,Legacy,10.0.0.9,55.42382533041,55.424468292845,0.000642962435001948
N27,Legacy,10.0.0.9,55.424468292845,55.424709193974,0.00024090112900410077
N27,Legacy,10.0.0.9,55.424709193974,55.426296840411,0.0015876464369952714
N27,Legacy,10.0.0.9,55.426296840411,55.426614993565,0.00031815315400507416
N27,Legacy,10.0.0.9,55.426614993565,55.427927232118,0.001312238552998224
N27,Legacy,10.0.0.9,55.427927232118,55.428018131504,9.08993859951579e-05
N27,Legacy,10.0.0.9,55.428018131504,55.904890450642,0.4768723191380033
N27,Legacy,10.0.0.9,55.904890450642,55.905156805881,0.00026635523899898317
N27,Legacy,10.0.0.9,55.905156805881,55.905803799202,0.0006469933209984902
N27,Legacy,10.0.0.9,55.905803799202,55.906083134828,0.0002793356260042401
N27,Legacy,10.0.0.9,55.906083134828,55.906297400652,0.00021426582399897143
N27,Legacy,10.0.0.9,55.906297400652,55.906345836684,4.843603199589097e-05
N27,Legacy,10.0.0.9,55.906345836684,55.906560013909,0.00021417722500416403
N27,Legacy,10.0.0.9,55.906560013909,55.907221436561,0.0006614226520014199
N27,Legacy,10.0.0.9,55.907221436561,55.907526977129,0.00030554056800013996
N27,Legacy,10.0.0.9,55.907526977129,55.908192770947,0.0006657938179941425
N27,Legacy,10.0.0.9,55.908192770947,55.908497593347,0.00030482240000395677
N27,Legacy,10.0.0.9,55.908497593347,55.908610512069,0.0001129187219959249
N27,Legacy,10.0.0.9,55.908610512069,55.908986948952,0.00037643688300192935
N27,Legacy,10.0.0.9,55.908986948952,55.909130299925,0.00014335097300488542
N27,Legacy,10.0.0.9,55.909130299925,55.909708250786,0.0005779508609933259
N27,Legacy,10.0.0.9,55.909708250786,55.910338584581,0.0006303337950015475
N27,Legacy,10.0.0.9,55.910338584581,55.912240767325,0.0019021827440042216
N27,Legacy,10.0.0.9,55.912240767325,55.913299847212,0.0010590798869998252
N27,Legacy,10.0.0.9,55.913299847212,55.913579175885,0.00027932867299540476
N27,Legacy,10.0.0.9,55.913579175885,55.914307360229,0.0007281843440054558
N27,Legacy,10.0.0.9,55.914307360229,55.914495795571,0.00018843534199675105
N27,Legacy,10.0.0.9,55.914495795571,55.914762298734,0.00026650316299736687
N27,Legacy,10.0.0.9,55.914762298734,55.91545778921,0.000695490476005034
N27,Legacy,10.0.0.9,55.91545778921,55.916349489302,0.0008917000919979046
N27,Legacy,10.0.6.135,49.949856046492,55.935308866662,5.985452820169996
N27,Legacy,10.0.6.135,55.935308866662,56.428573475392,0.49326460873000144
N27,Legacy,10.0.0.9,55.916349489302,56.978621477933,1.0622719886309966
N27,Legacy,10.0.0.9,56.978621477933,58.101314332781,1.1226928548480046
N27,Legacy,10.0.0.9,58.101314332781,58.101740632386,0.0004262996049959611
N27,Legacy,10.0.0.9,58.101740632386,58.102084860209,0.0003442278229996987
N27,Legacy,10.0.0.9,58.102084860209,58.102812860867,0.0007280006580003828
N27,Legacy,10.0.0.9,58.102812860867,58.103206945937,0.000394085070006156
N27,Legacy,10.0.0.9,58.103206945937,58.421259594647,0.31805264870999395
N27,Legacy,10.0.0.9,58.421259594647,58.421682003046,0.0004224083990038707
N27,Legacy,10.0.0.9,58.421682003046,58.422153386585,0.0004713835390006693
N27,Legacy,10.0.0.9,58.422153386585,58.422800507465,0.0006471208799965211
N27,Legacy,10.0.0.9,58.422800507465,58.422907107746,0.00010660028100062391
N27,Legacy,10.0.0.9,58.422907107746,58.423147393842,0.00024028609600179607
N27,Legacy,10.0.0.9,58.423147393842,58.423333935452,0.00018654160999886926
N27,Legacy,10.0.0.9,58.423333935452,58.423628584621,0.0002946491689996833
N27,Legacy,10.0.0.9,58.423628584621,58.42434390308,0.0007153184590009687
N27,Legacy,10.0.0.9,58.42434390308,58.424802471876,0.00045856879599881495
N27,Legacy,10.0.0.9,58.424802471876,58.42532182882,0.0005193569440038459
N27,Legacy,10.0.0.9,58.42532182882,58.42561456028,0.0002927314600000841
N27,Legacy,10.0.0.9,58.42561456028,58.426147422849,0.0005328625689955402
N27,Legacy,10.0.0.9,58.426147422849,58.427721755568,0.0015743327190023138
N27,Legacy,10.0.0.9,58.427721755568,58.428621815128,0.0009000595599957251
N27,Legacy,10.0.0.9,58.428621815128,58.90471177529,0.47608996016199967
N27,Legacy,10.0.0.9,58.90471177529,58.904971468335,0.000259693045002507
N27,Legacy,10.0.0.9,58.904971468335,58.905290115486,0.00031864715099771956
N27,Legacy,10.0.0.9,58.905290115486,58.905733086815,0.0004429713290008408
N27,Legacy,10.0.0.9,58.905733086815,58.906323158293,0.000590071478001164
N27,Legacy,10.0.0.9,58.906323158293,58.90655048935,0.00022733105700467604
N27,Legacy,10.0.0.9,58.90655048935,58.906576843719,2.6354368998227073e-05
N27,Legacy,10.0.0.9,58.906576843719,58.906778332739,0.00020148902000016733
N27,Legacy,10.0.0.9,58.906778332739,58.907408167999,0.0006298352599998225
N27,Legacy,10.0.0.9,58.907408167999,58.907622463219,0.00021429521999749568
N27,Legacy,10.0.0.9,58.907622463219,58.908578061693,0.0009555984740003964
N27,Legacy,10.0.0.9,58.908578061693,58.908583774203,5.712510002808813e-06
N27,Legacy,10.0.0.9,58.908583774203,58.908760905024,0.00017713082100101474
N27,Legacy,10.0.0.9,58.908760905024,58.909112190562,0.00035128553799523843
N27,Legacy,10.0.0.9,58.909112190562,58.909151539187,3.934862500187819e-05
N27,Legacy,10.0.0.9,58.909151539187,58.909417425866,0.0002658866790028469
N27,Legacy,10.0.0.9,58.909417425866,58.909545504845,0.0001280789789959158
N27,Legacy,10.0.0.9,58.909545504845,58.909722944011,0.0001774391660021024
N27,Legacy,10.0.0.9,58.909722944011,58.910060934178,0.0003379901669973151
N27,Legacy,10.0.0.9,58.910060934178,58.910171005072,0.0001100708940029449
N27,Legacy,10.0.0.9,58.910171005072,58.910333341231,0.00016233615900063114
N27,Legacy,10.0.0.9,58.910333341231,58.910412907519,7.956628800087628e-05
N27,Legacy,10.0.0.9,58.910412907519,58.910777239469,0.00036433194999574425
N27,Legacy,10.0.0.9,58.910777239469,58.911167374923,0.00039013545399768645
N27,Legacy,10.0.0.9,58.911167374923,58.912585187745,0.00141781282200526
N27,Legacy,10.0.0.9,58.912585187745,58.912972121795,0.00038693404999889935
N27,Legacy,10.0.0.9,58.912972121795,58.91317381094,0.00020168914500118262
N27,Legacy,10.0.0.9,58.91317381094,58.913504863083,0.0003310521429966684
N27,Legacy,10.0.0.9,58.913504863083,58.913987178987,0.0004823159040014957
N27,Legacy,10.0.0.9,58.913987178987,58.914084197935,9.701894799718502e-05
N27,Legacy,10.0.0.9,58.914084197935,58.914370605276,0.00028640734100093823
N27,Legacy,10.0.0.9,58.914370605276,58.915171506841,0.0008009015650003448
N27,Legacy,10.0.0.9,58.915171506841,58.915719556135,0.0005480492940037607
N27,Legacy,10.0.0.9,58.915719556135,58.916688584247,0.0009690281119958399
N27,Legacy,10.0.0.9,58.916688584247,58.91722235292,0.0005337686730015889
N27,Legacy,10.0.6.135,56.428573475392,58.91984412817,2.491270652777999
N27,Legacy,10.0.6.135,58.91984412817,58.925186363663,0.0053422354930035
N27,Legacy,10.0.6.135,58.925186363663,58.927183214401,0.0019968507379957146
N27,Legacy,10.0.6.135,58.927183214401,58.929042865186,0.0018596507850006105
N27,Legacy,10.0.6.135,58.929042865186,60.417817494229,1.4887746290430002
N27,Legacy,10.0.0.9,58.91722235292,60.804537727058,1.887315374137998
N27,Legacy,10.0.0.9,60.804537727058,66.10370337048,5.299165643422008
N27,Legacy,10.0.0.9,66.10370337048,66.10469371644,0.0009903459599911457
N27,Legacy,10.0.0.9,66.10469371644,66.105336853247,0.0006431368069996779
N27,Legacy,10.0.0.9,66.105336853247,66.105908056219,0.0005712029719973089
N27,Legacy,10.0.0.9,66.105908056219,66.107897424834,0.0019893686149998757
N27,Legacy,10.0.0.9,66.107897424834,66.108483090494,0.0005856656600116139
N27,Legacy,10.0.0.9,66.108483090494,66.420829452123,0.31234636162899676
N27,Legacy,10.0.0.9,66.420829452123,66.421731078006,0.000901625883003021
N27,Legacy,10.0.0.9,66.421731078006,66.422967430492,0.0012363524859893005
N27,Legacy,10.0.0.9,66.422967430492,66.423311850425,0.0003444199330004949
N27,Legacy,10.0.0.9,66.423311850425,66.424408619313,0.0010967688880043625
N27,Legacy,10.0.0.9,66.424408619313,66.424662201225,0.0002535819120055294
N27,Legacy,10.0.0.9,66.424662201225,66.424806423683,0.00014422245799039501
N27,Legacy,10.0.0.9,66.424806423683,66.425781520085,0.0009750964020014408
N27,Legacy,10.0.0.9,66.425781520085,66.425970068145,0.00018854806000945246
N27,Legacy,10.0.0.9,66.425970068145,66.42625729198,0.0002872238349880263
N27,Legacy,10.0.0.9,66.42625729198,66.426288165029,3.087304901328025e-05
N27,Legacy,10.0.0.9,66.426288165029,66.426593300142,0.00030513511299545826
N27,Legacy,10.0.0.9,66.426593300142,66.427206926773,0.0006136266309937355
N27,Legacy,10.0.0.9,66.427206926773,66.427392725842,0.00018579906900129117
N27,Legacy,10.0.0.9,66.427392725842,66.427439739678,4.701383599581277e-05
N27,Legacy,10.0.0.9,66.427439739678,66.427784447584,0.0003447079060094893
N27,Legacy,10.0.0.9,66.427784447584,66.428967556445,0.0011831088609994822
N27,Legacy,10.0.0.9,66.428967556445,66.429974189077,0.0010066326319986274
N27,Legacy,10.0.0.9,66.429974189077,66.43002775958,5.3570502998923075e-05
N27,Legacy,10.0.0.9,66.43002775958,66.430468392948,0.0004406333680009311
N27,Legacy,10.0.0.9,66.430468392948,66.902498969134,0.4720305761860004
N27,Legacy,10.0.0.9,66.902498969134,66.90284241168,0.0003434425459971635
N27,Legacy,10.0.0.9,66.90284241168,66.903077429858,0.000235018178003088
N27,Legacy,10.0.0.9,66.903077429858,66.903538019146,0.00046058928799652676
N27,Legacy,10.0.0.9,66.903538019146,66.903729217162,0.00019119801599742914
N27,Legacy,10.0.0.9,66.903729217162,66.903872078539,0.00014286137700025847
N27,Legacy,10.0.0.9,66.903872078539,66.904228196469,0.0003561179300106687
N27,Legacy,10.0.0.9,66.904228196469,66.904417072315,0.00018887584599269758
N27,Legacy,10.0.0.9,66.904417072315,66.904618456083,0.00020138376800105107
N27,Legacy,10.0.0.9,66.904618456083,66.905047069822,0.00042861373900393573
N27,Legacy,10.0.0.9,66.905047069822,66.905056231658,9.161835990312284e-06
N27,Legacy,10.0.0.9,66.905056231658,66.906183321125,0.0011270894670047937
N27,Legacy,10.0.0.9,66.906183321125,66.906723035045,0.0005397139200056245
N27,Legacy,10.0.0.9,66.906723035045,66.906882128176,0.000159093130989163
N27,Legacy,10.0.0.9,66.906882128176,66.907699344755,0.0008172165790085728
N27,Legacy,10.0.0.9,66.907699344755,66.907747179858,4.78351030039903e-05
N27,Legacy,10.0.0.9,66.907747179858,66.907940033425,0.00019285356700038392
N27,Legacy,10.0.0.9,66.907940033425,66.908000425731,6.039230599697021e-05
N27,Legacy,10.0.0.9,66.908000425731,66.908129405201,0.0001289794699914637
N27,Legacy,10.0.0.9,66.908129405201,66.908175707404,4.630220300327892e-05
N27,Legacy,10.0.0.9,66.908175707404,66.90851476587,0.0003390584659967999
N27,Legacy,10.0.0.9,66.90851476587,66.909193666424,0.0006789005540071003
N27,Legacy,10.0.0.9,66.909193666424,66.909270850408,7.718398400413662e-05
N27,Legacy,10.0.0.9,66.909270850408,66.910663949191,0.0013930987829979813
N27,Legacy,10.0.0.9,66.910663949191,66.910787352334,0.00012340314299308375
N27,Legacy,10.0.0.9,66.910787352334,66.911187633097,0.00040028076300302473
N27,Legacy,10.0.0.9,66.911187633097,66.91145666801,0.00026903491300345195
N27,Legacy,10.0.0.9,66.91145666801,66.911725205229,0.00026853721900010896
N27,Legacy,10.0.0.9,66.911725205229,66.911913935007,0.0001887297779887831
N27,Legacy,10.0.0.9,66.911913935007,66.912128185953,0.00021425094600147077
N27,Legacy,10.0.6.135,60.417817494229,66.917716847554,6.499899353325006
N27,Legacy,10.0.6.135,66.917716847554,66.931289361122,0.013572513567993383
N27,Legacy,10.0.6.135,66.931289361122,67.447876232305,0.5165868711830086
N27,Legacy,10.0.0.9,66.912128185953,68.100869126981,1.1887409410280014
N27,Legacy,10.0.0.9,68.100869126981,68.101734667264,0.0008655402830015646
N27,Legacy,10.0.0.9,68.101734667264,68.102079171153,0.00034450388899642803
N27,Legacy,10.0.0.9,68.102079171153,68.103955480143,0.0018763089900062369
N27,Legacy,10.0.0.9,68.103955480143,68.422389681395,0.3184342012520034
N27,Legacy,10.0.0.9,68.422389681395,68.423949021903,0.0015593405079954437
N27,Legacy,10.0.0.9,68.423949021903,68.424177591504,0.00022856960100625656
N27,Legacy,10.0.0.9,68.424177591504,68.42437878117,0.00020118966600080057
N27,Legacy,10.0.0.9,68.42437878117,68.424729791389,0.0003510102189920872
N27,Legacy,10.0.0.9,68.424729791389,68.425347137494,0.0006173461050025253
N27,Legacy,10.0.0.9,68.425347137494,68.425360115057,1.2977563002891657e-05
N27,Legacy,10.0.0.9,68.425360115057,68.42584071215,0.00048059709300218856
N27,Legacy,10.0.0.9,68.42584071215,68.426093881586,0.0002531694359930725
N27,Legacy,10.0.0.9,68.426093881586,68.426198711339,0.00010482975299908048
N27,Legacy,10.0.0.9,68.426198711339,68.426413224124,0.0002145127850070594
N27,Legacy,10.0.0.9,68.426413224124,68.426904402382,0.0004911782579881674
N27,Legacy,10.0.0.9,68.426904402382,68.427664316796,0.00075991441400447
N27,Legacy,10.0.0.9,68.427664316796,68.428405748974,0.0007414321780032651
N27,Legacy,10.0.0.9,68.428405748974,68.428768864165,0.0003631151909928576
N27,Legacy,10.0.0.9,68.428768864165,68.429253256274,0.00048439210900141916
N27,Legacy,10.0.0.9,68.429253256274,68.429556719158,0.000303462884005512
N27,Legacy,10.0.0.9,68.429556719158,68.429744967157,0.00018824799900585276
N27,Legacy,10.0.0.9,68.429744967157,68.900684384676,0.4709394175189914
N27,Legacy,10.0.0.9,68.900684384676,68.901014786276,0.0003304015999958665
N27,Legacy,10.0.0.9,68.901014786276,68.901307395691,0.0002926094150126346
N27,Legacy,10.0.0.9,68.901307395691,68.90164687532,0.0003394796289910573
N27,Legacy,10.0.0.9,68.90164687532,68.902755491437,0.0011086161170084097
N27,Legacy,10.0.0.9,68.902755491437,68.903757245459,0.0010017540219990906
N27,Legacy,10.0.0.9,68.903757245459,68.903804233134,4.6987674991783024e-05
N27,Legacy,10.0.0.9,68.903804233134,68.903945523181,0.00014129004699725556
N27,Legacy,10.0.0.9,68.903945523181,68.904147464912,0.00020194173100662738
N27,Legacy,10.0.0.9,68.904147464912,68.904318298412,0.00017083349999325037
N27,Legacy,10.0.0.9,68.904318298412,68.90484277312,0.0005244747080013212
N27,Legacy,10.0.0.9,68.90484277312,68.905291700187,0.0004489270669978396
N27,Legacy,10.0.0.9,68.905291700187,68.905842348447,0.0005506482600026175
N27,Legacy,10.0.0.9,68.905842348447,68.906071509526,0.00022916107900528004
N27,Legacy,10.0.0.9,68.906071509526,68.906285812152,0.0002143026260057468
N27,Legacy,10.0.0.9,68.906285812152,68.906362638893,7.682674099385167e-05
N27,Legacy,10.0.0.9,68.906362638893,68.906526371552,0.0001637326590042676
N27,Legacy,10.0.0.9,68.906526371552,68.906526455242,8.368999715457903e-08
N27,Legacy,10.0.0.9,68.906526455242,68.906710595318,0.00018414007600142668
N27,Legacy,10.0.0.9,68.906710595318,68.906890512959,0.00017991764099178909
N27,Legacy,10.0.0.9,68.906890512959,68.907047761764,0.00015724880501011285
N27,Legacy,10.0.0.9,68.907047761764,68.907222837914,0.00017507615000056376
N27,Legacy,10.0.0.9,68.907222837914,68.907838506945,0.0006156690309921942
N27,Legacy,10.0.0.9,68.907838506945,68.907919884357,8.137741200187065e-05
N27,Legacy,10.0.0.9,68.907919884357,68.908722966933,0.0008030825759988147
N27,Legacy,10.0.0.9,68.908722966933,68.909085573061,0.0003626061280073145
N27,Legacy,10.0.0.9,68.909085573061,68.909286586405,0.00020101334399669213
N27,Legacy,10.0.0.9,68.909286586405,68.909326789499,4.020309400232236e-05
N27,Legacy,10.0.0.9,68.909326789499,68.909487831266,0.00016104176700082462
N27,Legacy,10.0.0.9,68.909487831266,68.911075334561,0.0015875032949992374
N27,Legacy,10.0.0.9,68.911075334561,68.911477206527,0.000401871965991063
N27,Legacy,10.0.0.9,68.911477206527,69.542496533242,0.6310193267150055
N27,Legacy,10.0.0.9,69.542496533242,69.543748152268,0.0012516190259930227
N27,Legacy,10.0.0.9,69.543748152268,69.544021993796,0.0002738415279992523
N27,Legacy,10.0.0.9,69.544021993796,69.54410568306,8.368926400237342e-05
N27,Legacy,10.0.0.9,69.54410568306,69.544284611619,0.00017892855900925042
N27,Legacy,10.0.0.9,69.544284611619,69.544508312353,0.0002237007339971342
N27,Legacy,10.0.0.9,69.544508312353,69.544524759589,1.644723599270037e-05
N27,Legacy,10.0.0.9,69.544524759589,69.544700287041,0.0001755274520007788
N27,Legacy,10.0.0.9,69.544700287041,69.544741971723,4.168468200305142e-05
N27,Legacy,10.0.0.9,69.544741971723,69.544930729322,0.0001887575990053847
N27,Legacy,10.0.0.9,69.544930729322,69.545171060792,0.00024033146999613564
N27,Legacy,10.0.0.9,69.545171060792,69.545676669509,0.0005056087170061119
N27,Legacy,10.0.0.9,69.545676669509,69.545994974908,0.0003183053989914697
N27,Legacy,10.0.0.9,69.545994974908,69.546301156934,0.00030618202600862787
N27,Legacy,10.0.0.9,69.546301156934,69.546463616073,0.00016245913899126663
N27,Legacy,10.0.0.9,69.546463616073,69.546780648273,0.00031703220000167676
N27,Legacy,10.0.0.9,69.546780648273,69.547075927579,0.0002952793060018166
N27,Legacy,10.0.0.9,69.547075927579,69.547101262336,2.5334756998063312e-05
N27,Legacy,10.0.0.9,69.547101262336,69.547705888826,0.000604626490002147
N27,Legacy,10.0.0.9,69.547705888826,69.548140928887,0.00043504006099226444
N27,Legacy,10.0.0.9,69.548140928887,69.549601824935,0.001460896048001814
N27,Legacy,10.0.0.9,69.549601824935,69.54995298969,0.0003511647550027419
N27,Legacy,10.0.0.9,69.54995298969,69.550271926327,0.00031893663700088837
N27,Legacy,10.0.0.9,69.550271926327,69.551449648488,0.001177722161003203
N27,Legacy,10.0.0.9,69.551449648488,69.551527611118,7.796263000159342e-05
N27,Legacy,10.0.0.9,69.551527611118,69.551656079824,0.0001284687059950329
N27,Legacy,10.0.0.9,69.551656079824,69.551952981503,0.00029690167900753295
N27,Legacy,10.0.0.9,69.551952981503,69.552370387605,0.0004174061019881492
N27,Legacy,10.0.0.9,69.552370387605,69.55322274876,0.0008523611550117494
N27,Legacy,10.0.0.9,69.55322274876,69.554948046282,0.0017252975219861355
N27,Legacy,10.0.0.9,69.554948046282,69.555813661612,0.0008656153300137248
N27,Legacy,10.0.0.9,69.555813661612,69.556345150279,0.0005314886669935959
N27,Legacy,10.0.0.9,69.556345150279,69.556644933865,0.0002997835860014675
N27,Legacy,10.0.0.9,69.556644933865,69.557210193305,0.0005652594399947475
N27,Legacy,10.0.0.9,69.557210193305,69.558430378731,0.0012201854260069922
N27,Legacy,10.0.0.9,69.558430378731,69.558730581421,0.0003002026899991961
N27,Legacy,10.0.0.9,69.558730581421,69.558931691898,0.00020111047699344908
N27,Legacy,10.0.0.9,69.558931691898,69.559397596646,0.00046590474799756976
N27,Legacy,10.0.0.9,69.559397596646,69.560570332762,0.0011727361160041028
N27,Legacy,10.0.0.9,69.560570332762,69.563677267125,0.0031069343630036883
N27,Legacy,10.0.6.135,67.447876232305,70.564417047508,3.1165408152029954
N27,Legacy,10.0.6.135,70.564417047508,70.568699114577,0.00428206706899914
N27,Legacy,10.0.6.135,70.568699114577,70.572040309964,0.0033411953869944
N27,Legacy,10.0.6.135,70.572040309964,70.573385709321,0.0013453993570067269
N27,Legacy,10.0.6.135,70.573385709321,70.575334924366,0.0019492150450020063
N27,Legacy,10.0.6.135,70.575334924366,70.575858936732,0.0005240123660001927
N27,Legacy,10.0.6.135,70.575858936732,70.576432510946,0.0005735742140018374
N27,Legacy,10.0.6.135,70.576432510946,70.763896774828,0.1874642638819921
N27,Legacy,10.0.0.9,69.563677267125,71.10662211401,1.5429448468849927
N27,Legacy,10.0.6.135,70.763896774828,71.560116884729,0.7962201099010002
N27,Legacy,10.0.6.135,71.560116884729,73.30297470903,1.742857824300998
N27,Legacy,10.0.0.9,71.10662211401,73.303495128936,2.1968730149260125
N27,Legacy,10.0.6.135,73.30297470903,73.305430620548,0.0024559115179982882
N27,Legacy,10.0.6.135,73.305430620548,73.307417082497,0.001986461949002205
N27,Legacy,10.0.6.135,73.307417082497,73.307579141433,0.00016205893599874344
N27,Legacy,10.0.6.135,73.307579141433,73.309082708084,0.0015035666510101464
N27,Legacy,10.0.0.9,73.303495128936,73.31047815138,0.006983022443989739
N27,Legacy,10.0.6.135,73.309082708084,73.319567404808,0.010484696723992215
N27,Legacy,10.0.6.135,73.319567404808,73.321436207406,0.0018688025979969325
N27,Legacy,10.0.6.135,73.321436207406,73.321893434934,0.0004572275280025906
N27,Legacy,10.0.6.135,73.321893434934,73.323069091697,0.0011756567629959136
N27,Legacy,10.0.6.135,73.323069091697,73.324731079829,0.001661988131999692
N27,Legacy,10.0.0.9,73.31047815138,73.325421698834,0.014943547454009831
N27,Legacy,10.0.6.135,73.324731079829,73.325706124049,0.0009750442200129328
N27,Legacy,10.0.6.135,73.325706124049,73.335196276342,0.009490152292997323
N27,Legacy,10.0.6.135,73.335196276342,73.336292779867,0.0010965035249910215
N27,Legacy,10.0.6.135,73.336292779867,73.336468013131,0.00017523326400237238
N27,Legacy,10.0.6.135,73.336468013131,73.336883350882,0.0004153377510078826
N27,Legacy,10.0.6.135,73.336883350882,73.337819068703,0.0009357178209938866
N27,Legacy,10.0.6.135,73.337819068703,73.338892541181,0.0010734724779979388
N27,Legacy,10.0.6.135,73.338892541181,73.339302960896,0.00041041971500987984
N27,Legacy,10.0.0.9,73.325421698834,73.339409331364,0.013987632529989469
N27,Legacy,10.0.6.135,73.339302960896,73.339530283736,0.00022732283999005176
N27,Legacy,10.0.6.135,73.339530283736,73.339848386482,0.00031810274600729826
N27,Legacy,10.0.6.135,73.339848386482,73.34181298429,0.0019645978079978477
N27,Legacy,10.0.6.135,73.34181298429,73.341918814588,0.00010583029799704491
N27,Legacy,10.0.6.135,73.341918814588,73.345892831127,0.00397401653900431
N27,Legacy,10.0.6.135,73.345892831127,73.346590174095,0.0006973429679959509
N27,Legacy,10.0.6.135,73.346590174095,73.348520251876,0.001930077780997408
N27,Legacy,10.0.6.135,73.348520251876,73.349014150911,0.0004938990350069616
N27,Legacy,10.0.0.9,73.339409331364,73.351991822246,0.012582490882010688
N27,Legacy,10.0.6.135,73.349014150911,73.354884869412,0.005870718501000738
N27,Legacy,10.0.6.135,73.354884869412,73.356750983929,0.0018661145170000282
N27,Legacy,10.0.6.135,73.356750983929,73.357220574467,0.0004695905379890064
N27,Legacy,10.0.6.135,73.357220574467,73.357539066078,0.0003184916110114955
N27,Legacy,10.0.6.135,73.357539066078,73.358174746778,0.0006356807000003073
N27,Legacy,10.0.6.135,73.358174746778,73.360001902861,0.0018271560829958844
