Node,Destination,Lifetime_Start,Lifetime_End,Duration
node[56],10.0.21.159,30.808000,31.808000,1.000000
node[13],10.0.21.159,30.808000,31.808000,1.000000
node[13],10.0.21.159,55.771500,58.424700,2.653200
node[18],10.0.21.159,30.808000,31.808000,1.000000
node[81],10.0.21.159,30.808000,31.808000,1.000000
node[34],10.0.22.41,30.808500,31.808500,1.000000
node[81],10.0.9.57,30.808800,31.808800,1.000000
node[34],10.0.9.57,30.808800,31.808800,1.000000
node[74],10.0.0.9,30.810300,35.930300,5.120000
node[74],10.0.0.9,57.913200,65.434600,7.521400
node[74],10.0.0.9,81.553600,88.352200,6.798600
node[68],10.0.0.9,30.810300,35.930300,5.120000
node[35],10.0.19.50,30.849900,43.315300,12.465400
node[11],10.0.19.50,30.849900,40.907100,10.057200
node[10],10.0.19.50,30.849900,43.315300,12.465400
node[64],10.0.19.50,30.849900,43.315300,12.465400
node[14],10.0.19.50,30.849900,43.315300,12.465400
node[72],10.0.19.50,30.849900,43.315300,12.465400
node[40],10.0.19.50,30.849900,43.315300,12.465400
node[96],10.0.19.50,30.849900,40.907100,10.057200
node[63],10.0.19.50,30.849900,40.907100,10.057200
node[4],10.0.19.50,30.849900,40.907100,10.057200
node[44],10.0.19.50,30.849900,40.907100,10.057200
node[44],10.0.17.79,30.884500,43.314300,12.429800
node[40],10.0.17.79,30.884500,43.314300,12.429800
node[72],10.0.17.79,30.884500,43.314300,12.429800
node[64],10.0.17.79,30.884500,43.314300,12.429800
node[93],10.0.17.79,30.884500,38.216200,7.331700
node[93],10.0.17.79,121.484000,125.031000,3.547000
node[98],10.0.17.79,30.884500,43.314300,12.429800
node[8],10.0.17.79,30.884500,43.314300,12.429800
node[23],10.0.17.79,30.884500,43.314300,12.429800
node[43],10.0.17.79,30.884500,34.589700,3.705200
node[70],10.0.17.79,30.884500,43.314300,12.429800
node[22],10.0.17.79,30.884500,43.314300,12.429800
node[61],10.0.20.208,30.903900,35.348800,4.444900
node[46],10.0.20.208,30.903900,35.348800,4.444900
node[25],10.0.20.208,30.903900,35.348800,4.444900
node[54],10.0.20.208,30.903900,34.548400,3.644500
node[3],10.0.20.208,30.903900,34.548400,3.644500
node[17],10.0.20.208,30.903900,35.348800,4.444900
node[67],10.0.20.208,30.903900,32.903900,2.000000
node[67],10.0.20.208,161.499000,163.499000,2.000000
node[43],10.0.26.190,30.949100,40.914900,9.965800
node[44],10.0.26.190,30.949100,40.914900,9.965800
node[1],10.0.26.190,30.949100,40.914900,9.965800
node[93],10.0.26.190,30.949100,40.914900,9.965800
node[63],10.0.26.190,30.949100,42.356700,11.407600
node[53],10.0.26.190,30.949100,40.914900,9.965800
node[40],10.0.26.190,30.949100,32.949100,2.000000
node[40],10.0.26.190,51.858700,57.655900,5.797200
node[72],10.0.26.190,30.949100,32.949100,2.000000
node[72],10.0.26.190,53.843300,57.914200,4.070900
node[35],10.0.3.75,31.083400,40.904700,9.821300
node[70],10.0.3.75,31.083400,41.548900,10.465500
node[14],10.0.3.75,31.083400,43.313700,12.230300
node[96],10.0.3.75,31.083400,41.548900,10.465500
node[10],10.0.3.75,31.083400,41.548900,10.465500
node[4],10.0.3.75,31.083400,43.313700,12.230300
node[64],10.0.3.75,31.083400,41.548900,10.465500
node[72],10.0.3.75,31.083400,41.548900,10.465500
node[40],10.0.3.75,31.083400,41.548900,10.465500
node[103],10.0.3.75,31.083400,34.764100,3.680700
node[25],10.0.14.226,31.101700,35.351800,4.250100
