30,rsu[0],10.0.3.75,RREQ_SENT
30.32,rsu[0],10.0.3.75,RREQ_SENT
30.331106935913,node[96],10.0.3.75,RREP_RECV
30.334190364832,node[130],10.0.3.75,RREP_RECV
30.337532570905,rsu[0],10.0.3.75,RREP_RECV
31.021303229442,node[130],10.0.26.52,RERR_SENT
31.1,rsu[0],10.0.3.75,RREQ_SENT
31.42,rsu[0],10.0.3.75,RREQ_SENT
31.9,rsu[0],10.0.3.75,RREQ_SENT
32.54,rsu[0],10.0.3.75,RREQ_SENT
32.552417789097,node[232],10.0.3.75,RREP_RECV
32.555440362641,node[4],10.0.3.75,RREP_RECV
32.562989260794,node[202],10.0.3.75,RREP_RECV
32.5641402341,node[248],10.0.3.75,RREP_RECV
32.566460079397,rsu[0],10.0.3.75,RREP_RECV
36.019431156015,node[248],10.0.54.198,RERR_SENT
36.1,rsu[0],10.0.3.75,RREQ_SENT
36.42,rsu[0],10.0.3.75,RREQ_SENT
36.9,rsu[0],10.0.3.75,RREQ_SENT
37.106822473722,node[282],10.0.3.75,RREP_RECV
37.107156209728,node[282],10.0.3.75,RREP_RECV
37.107476945734,node[282],10.0.3.75,RREP_RECV
37.108751474754,node[248],10.0.3.75,RREP_RECV
37.109123750432,node[248],10.0.3.75,RREP_RECV
37.109422818852,rsu[0],10.0.3.75,RREP_RECV
37.113887777637,node[248],10.0.3.75,RREP_RECV
37.114929267481,rsu[0],10.0.3.75,RREP_RECV
37.121265860315,rsu[0],10.0.3.75,RREP_RECV
41.017630414281,node[282],10.0.3.75,RERR_SENT
41.1,rsu[0],10.0.3.75,RREQ_SENT
41.42,rsu[0],10.0.3.75,RREQ_SENT
41.9,rsu[0],10.0.3.75,RREQ_SENT
41.910194902053,node[14],10.0.3.75,RREP_RECV
41.912626164104,node[282],10.0.3.75,RREP_RECV
41.916752890611,rsu[0],10.0.3.75,RREP_RECV
45.014127362196,node[282],10.0.4.26,RERR_SENT
45.1,rsu[0],10.0.3.75,RREQ_SENT
45.42,rsu[0],10.0.3.75,RREQ_SENT
45.434185594756,node[96],10.0.3.75,RREP_RECV
45.439296665239,node[377],10.0.3.75,RREP_RECV
45.444249073041,node[248],10.0.3.75,RREP_RECV
45.445832914727,rsu[0],10.0.3.75,RREP_RECV
48.011520605456,node[377],10.0.26.52,RERR_SENT
48.1,rsu[0],10.0.3.75,RREQ_SENT
48.42,rsu[0],10.0.3.75,RREQ_SENT
48.9,rsu[0],10.0.3.75,RREQ_SENT
49.54,rsu[0],10.0.3.75,RREQ_SENT
49.551879895087,node[96],10.0.3.75,RREP_RECV
49.55831965076,node[10],10.0.3.75,RREP_RECV
49.561672029281,node[64],10.0.3.75,RREP_RECV
49.564197910122,node[263],10.0.3.75,RREP_RECV
49.567097911665,node[248],10.0.3.75,RREP_RECV
49.571075251762,rsu[0],10.0.3.75,RREP_RECV
49.610122672032,rsu[0],10.0.67.44,RERR_SENT
49.7,rsu[0],10.0.3.75,RREQ_SENT
50.02,rsu[0],10.0.3.75,RREQ_SENT
50.5,rsu[0],10.0.3.75,RREQ_SENT
