2,8.45087,20
3,11.4797,30
4,13.473,39
5,13.7153,50
6,14.7574,59
7,14.92,70
8,15.5518,79
9,15.3494,90
10,15.8796,99
11,16.073,107
12,15.9557,117
13,15.9848,127
14,16.1209,137
15,16.2563,146
16,16.0491,159
17,16.2657,169
18,16.4232,176
19,16.2842,187
20,16.5001,197
21,16.3324,209
22,16.5016,218
23,16.7493,226
24,16.7082,235
25,16.6323,245
26,16.611,257
27,16.6724,266
28,16.5562,275
29,16.4831,285
30,16.5699,296
31,16.5711,305
32,16.6443,311
33,16.5825,321
34,16.3873,332
35,16.4103,343
36,16.3799,353
37,16.3687,363
38,16.3899,372
39,16.3315,383
40,16.3685,392
41,16.4829,400
42,16.7028,400
43,16.442,400
44,16.2479,400
45,16.0913,400
46,16.0909,400
47,15.9529,400
48,15.842,400
49,15.6602,400
50,15.4567,400
51,15.2036,400
52,15.0333,400
53,14.8093,400
54,14.6546,400
55,14.6839,400
56,14.6671,400
57,14.5942,400
58,14.5009,400
59,14.438,400
60,14.3522,400
61,14.1816,400
62,13.9737,400
63,13.9246,400
64,13.8468,400
65,13.8016,400
66,13.6708,400
67,13.5687,400
68,13.3765,400
69,13.1991,400
70,13.1107,400
71,13.0769,400
72,12.9253,400
73,12.7885,400
74,12.5951,400
75,12.4866,400
76,12.3324,400
77,12.11,400
78,11.9813,400
79,11.8199,400
80,11.6022,400
81,11.4546,400
82,11.2219,400
83,11.1141,400
84,11.0132,400
85,10.8261,400
86,10.7028,400
87,10.5641,400
88,10.3855,400
89,10.3095,400
90,10.2823,400
91,10.2559,400
92,10.2246,400
93,10.2044,400
94,10.2501,400
95,10.2231,400
96,10.2392,400
97,10.2594,400
98,10.13,400
99,10.0139,400
100,9.85924,400
101,9.74824,400
102,9.56976,400
103,9.37713,400
104,9.28818,400
105,9.23191,400
106,9.12502,400
107,8.95769,400
108,8.91635,400
109,8.83692,400
110,8.79541,400
111,8.67733,400
112,8.62245,400
113,8.54765,400
114,8.39334,400
115,8.16164,400
116,8.06858,400
117,7.99659,400
118,7.82563,400
119,7.70957,400
120,7.65279,400
121,7.70658,400
122,7.60154,400
123,7.49771,400
124,7.40188,400
125,7.22107,400
126,7.34664,400
127,7.41222,400
128,7.38031,400
129,7.34821,400
130,7.28199,400
131,7.28128,400
132,7.27972,400
133,7.23023,400
134,7.22746,400
135,7.11138,400
136,6.94697,400
137,6.81072,400
138,6.65399,400
139,6.54927,400
140,6.49624,400
141,6.41266,400
142,6.35163,400
143,6.3521,400
144,6.28083,400
145,6.26253,400
146,6.20373,400
147,6.02443,400
148,5.86868,400
149,5.86069,400
150,5.73823,400
151,5.61586,400
152,5.76048,400
153,5.87825,400
154,5.89189,400
155,5.94148,400
156,5.98537,400
157,5.90936,400
158,5.77172,400
159,5.66719,400
160,5.46406,400
161,5.31602,400
162,5.21518,400
163,5.16061,400
164,4.98512,400
165,4.81706,400
166,4.78034,400
167,4.7653,400
168,4.56696,400
169,4.50243,400
170,4.4608,400
171,4.49267,400
172,4.54619,400
173,4.51814,400
174,4.39966,400
175,4.25922,400
176,4.1352,400
177,4.11236,400
178,4.12407,400
179,4.17379,400
180,4.18279,400
181,4.1841,400
182,4.19459,400
183,4.18579,400
184,4.21897,400
185,4.2222,400
186,4.20121,400
187,4.13637,400
188,4.05661,400
189,4.13141,400
190,4.19289,400
191,4.17005,400
192,4.14779,400
193,4.10655,400
194,3.96578,400
195,3.81528,400
196,3.70544,400
197,3.68114,400
198,3.57729,400
199,3.54506,400
200,3.4801,400
