30,rsu[0],10.0.3.75,RREQ_SENT
30.32,rsu[0],10.0.3.75,RREQ_SENT
30.326750638879,node[96],10.0.3.75,RREP_RECV
30.330769995885,node[130],10.0.3.75,RREP_RECV
30.333959201706,rsu[0],10.0.3.75,RREP_RECV
31.007822229442,node[130],10.0.26.52,RERR_SENT
31.1,rsu[0],10.0.3.75,RREQ_SENT
31.42,rsu[0],10.0.3.75,RREQ_SENT
31.9,rsu[0],10.0.3.75,RREQ_SENT
32.54,rsu[0],10.0.3.75,RREQ_SENT
33.34,rsu[0],10.0.3.75,RREQ_SENT
34.3,rsu[0],10.0.3.75,RREQ_SENT
35.42,rsu[0],10.0.3.75,RREQ_SENT
36.7,rsu[0],10.0.3.75,RREQ_SENT
36.704448733202,node[202],10.0.3.75,RREP_RECV
36.709209190056,node[102],10.0.3.75,RREP_RECV
37.713441240852,rsu[0],10.0.3.75,RREP_RECV
37.773031865831,rsu[0],10.0.27.210,RERR_SENT
37.8,rsu[0],10.0.3.75,RREQ_SENT
38.12,rsu[0],10.0.3.75,RREQ_SENT
38.13140610418,node[202],10.0.3.75,RREP_RECV
38.134518473354,node[102],10.0.3.75,RREP_RECV
38.135316968767,rsu[0],10.0.3.75,RREP_RECV
39.011280362662,node[102],10.0.54.198,RERR_SENT
39.1,rsu[0],10.0.3.75,RREQ_SENT
39.42,rsu[0],10.0.3.75,RREQ_SENT
39.9,rsu[0],10.0.3.75,RREQ_SENT
40.54,rsu[0],10.0.3.75,RREQ_SENT
41.34,rsu[0],10.0.3.75,RREQ_SENT
42.3,rsu[0],10.0.3.75,RREQ_SENT
43.42,rsu[0],10.0.3.75,RREQ_SENT
43.430801343113,node[96],10.0.3.75,RREP_RECV
43.438108433477,node[238],10.0.3.75,RREP_RECV
44.443182726634,node[263],10.0.3.75,RREP_RECV
44.446527335826,node[248],10.0.3.75,RREP_RECV
44.451288782043,rsu[0],10.0.3.75,RREP_RECV
44.488889734492,node[238],10.0.26.52,RERR_SENT
44.506447827773,rsu[0],10.0.67.44,RERR_SENT
44.520805186611,node[263],10.0.3.75,RREQ_SENT
44.534599052983,node[11],10.0.26.52,RERR_SENT
44.540808737535,node[263],10.0.64.122,RERR_SENT
44.541150685904,node[238],10.0.3.75,RREQ_SENT
44.6,rsu[0],10.0.3.75,RREQ_SENT
44.840805186611,node[263],10.0.3.75,RREQ_SENT
44.850393571313,node[232],10.0.3.75,RREP_RECV
44.855284041654,node[63],10.0.3.75,RREP_RECV
44.857568677957,node[64],10.0.3.75,RREP_RECV
44.860136956117,node[263],10.0.3.75,RREP_RECV
44.861150685904,node[238],10.0.3.75,RREQ_SENT
44.86276308868,node[11],10.0.0.9,RREQ_SENT
44.868771732384,node[238],10.0.3.75,RREP_RECV
44.89779610445,node[11],10.0.26.52,RERR_SENT
44.899171229839,node[238],10.0.3.75,RREP_RECV
44.92,rsu[0],10.0.3.75,RREQ_SENT
44.925024577456,node[256],10.0.3.75,RREP_RECV
44.92665513133,node[238],10.0.3.75,RREP_RECV
44.928667972011,node[265],10.0.3.75,RREP_RECV
