2,8.98953
3,12.3456
4,13.8377
5,14.8416
6,15.9586
7,16.0582
8,17.072
9,17.1736
10,16.718
11,17.058
12,17.6498
13,17.4696
14,17.7232
15,17.927
16,17.8664
17,17.5894
18,17.8438
19,18.1288
20,18.3125
21,18.5599
22,18.4099
23,18.2997
24,18.3771
25,18.2486
26,18.4667
27,18.3436
28,18.2964
29,18.4316
30,18.8251
31,18.8395
32,19.175
33,18.9715
34,18.8261
35,18.8463
36,18.8064
37,18.6071
38,18.6202
39,18.5657
40,18.6512
41,18.701
42,18.5047
43,18.4655
44,18.5373
45,18.4735
46,18.5247
47,18.7132
48,18.8754
49,18.693
50,18.8364
51,19.0181
52,18.6024
53,18.8021
54,18.9491
55,18.9038
56,18.7525
57,18.62
58,18.553
59,18.5325
60,18.5471
61,18.4143
62,18.482
63,18.4561
64,18.2242
65,18.1361
66,18.2262
67,18.2592
68,18.3034
69,18.3489
70,18.1806
71,18.0737
72,18.203
73,18.2721
74,17.9659
75,17.9323
76,17.6273
77,17.5266
78,17.4638
79,17.2981
80,17.4193
81,17.5484
82,17.7128
83,17.3904
84,17.3706
85,17.0783
86,17.0692
87,17.0557
88,16.8285
89,16.7543
90,16.7938
91,16.9252
92,16.9282
93,16.8258
94,16.6276
95,16.6865
96,16.744
97,16.7945
98,16.6497
99,16.7373
100,16.8418
101,16.5995
102,16.5293
103,16.5079
104,16.3989
105,16.2527
106,16.2199
107,16.2222
108,16.1634
109,16.1813
110,16.1192
111,16.0179
112,15.9361
113,15.8982
114,15.9553
115,16.0908
116,16.1042
117,16.091
118,16.4458
119,16.615
120,16.5101
121,16.3179
122,16.1902
123,16.1737
124,16.256
125,16.2212
126,16.071
127,15.9027
128,15.762
129,15.6591
130,15.5536
131,15.5528
132,15.4979
133,15.412
134,15.3559
135,15.3172
136,15.3032
137,15.1807
138,15.082
139,14.8148
140,14.6615
141,14.6618
142,14.5466
143,14.5533
144,14.5461
145,14.4397
146,14.2859
147,14.1746
148,14.0663
149,13.8757
150,13.8314
151,13.5571
152,13.3558
153,13.3079
154,13.323
155,13.4916
156,13.5658
157,13.5263
158,13.4432
159,13.2006
160,13.0984
161,13.1487
162,13.2333
163,13.1242
164,12.8195
165,12.8552
166,12.9099
167,12.7768
168,12.8373
169,12.8721
170,12.8247
171,12.6591
172,12.5265
173,12.2353
174,12.2328
175,12.3038
176,12.2578
177,12.2283
178,12.2023
179,12.1071
180,12.1707
181,12.2979
182,12.4359
183,12.3789
184,12.1634
185,12.085
186,11.7913
187,11.61
188,11.3767
189,11.1423
190,11.0804
191,10.9472
192,10.748
193,10.5463
194,10.3805
195,10.313
196,10.2677
197,10.3204
198,10.3221
199,10.2314
200,10.0739
