2,8.45087
3,11.9658
4,14.3919
5,14.7909
6,15.9745
7,16.2574
8,16.8067
9,16.5664
10,17.2392
11,17.3893
12,17.3237
13,17.561
14,17.5576
15,17.6965
16,17.4685
17,17.8163
18,17.8404
19,18.0109
20,17.8942
21,18.0328
22,18.3491
23,18.4988
24,18.2952
25,17.9951
26,17.9993
27,18.0307
28,18.0008
29,17.9337
30,17.898
31,18.1634
32,18.4375
33,18.5766
34,18.4774
35,18.5114
36,18.226
37,18.0623
38,18.2051
39,18.2003
40,18.2201
41,18.0235
42,17.71
43,17.5041
44,17.2798
45,17.0046
46,16.8138
47,16.6489
48,16.5165
49,16.3104
50,16.3319
51,16.3926
52,16.2841
53,16.0887
54,15.9605
55,15.9328
56,15.646
57,15.3332
58,15.1342
59,14.9175
60,14.6208
61,14.4309
62,14.2851
63,14.0145
64,13.9305
65,13.9528
66,13.8572
67,13.6606
68,13.5664
69,13.417
70,13.1768
71,12.9131
72,12.7214
73,12.2795
74,11.8915
75,11.6109
76,11.6263
77,11.6171
78,11.727
79,11.844
80,11.938
81,11.8294
82,11.7336
83,11.5667
84,11.5113
85,11.4516
86,11.344
87,11.1225
88,11.0204
89,10.9693
90,10.8517
91,10.9352
92,10.87
93,10.7778
94,10.7712
95,10.7537
96,10.6058
97,10.4162
98,10.3536
99,10.3119
100,10.3474
101,10.284
102,10.1098
103,9.93935
104,9.62466
105,9.41236
106,9.33183
107,9.40043
108,9.39247
109,9.28924
110,9.02032
111,8.90339
112,8.9172
113,8.80423
114,8.83182
115,8.76976
116,8.79356
117,8.76011
118,8.63041
119,8.32182
120,8.30881
121,8.35666
122,8.23362
123,8.1801
124,8.08748
125,8.15255
126,8.18959
127,8.20126
128,8.17007
129,8.0739
130,7.97305
131,7.78038
132,7.65392
133,7.54856
134,7.5456
135,7.57414
136,7.46635
137,7.51782
138,7.65696
139,7.59247
140,7.65453
141,7.65654
142,7.54826
143,7.37546
144,7.29505
145,7.13313
146,7.0728
147,7.09992
148,6.97551
149,6.86181
150,6.84547
151,6.91464
152,6.9649
153,6.93497
154,7.04954
155,7.15877
156,7.14272
157,7.32048
158,7.51111
159,7.39452
160,7.26787
161,6.97303
162,6.76855
163,6.61808
164,6.52065
165,6.42807
166,6.14499
167,5.97684
168,5.93222
169,5.83517
170,5.90599
171,5.7789
172,5.65307
173,5.44859
174,5.36379
175,5.22581
176,5.1048
177,4.80222
178,4.77001
179,4.74217
180,4.63183
181,4.54406
182,4.62254
183,4.64644
184,4.56434
185,4.36697
186,4.31754
187,4.07231
188,3.96088
189,4.01478
190,4.16421
191,4.11413
192,4.07099
193,4.22882
194,4.3351
195,4.41084
196,4.34768
197,4.30709
198,4.22152
199,4.12712
200,3.89255
