density	speed	localCbr
100	20	18.987966
100	20	49.432474
100	20	34.712623
100	20	47.307708
100	20	27.665875
100	20	46.879173
100	20	44.489019
100	20	54.76024
100	20	42.479103
100	20	12.223359
100	20	47.11028
100	20	29.392269
100	20	48.256783
100	20	29.86345
100	20	36.357997
100	20	34.688578
100	20	44.455544
100	20	36.651056
100	20	7.36311
100	20	13.776698
100	20	46.859761
100	20	45.664564
100	20	21.415353
100	20	32.726623
100	20	24.847333
100	20	13.059268
100	20	53.519499
100	20	48.85694
100	20	8.970845
100	20	32.372425
100	20	30.431126
100	20	49.43312
100	20	26.824429
100	20	4.900003
100	20	34.262254
100	20	31.019385
100	20	37.179099
100	20	44.697605
100	20	32.085628
100	20	73.3029
100	20	66.249762
100	20	66.612638
100	20	37.749535
100	20	12.109466
100	20	6.617239
100	20	29.426597
100	20	31.095356
100	20	40.431274
100	20	30.596479
100	20	35.381532
100	20	17.362404
100	20	55.897778
100	20	61.364017
100	20	9.335102
100	20	32.004864
100	20	28.128023
100	20	49.104409
100	20	33.487071
100	20	8.865249
100	20	28.938824
100	20	31.018054
100	20	28.975079
100	20	8.889306
100	20	15.605179
100	20	23.340058
100	20	17.711698
100	20	16.261598
100	20	42.55094
100	20	47.961142
100	20	40.085143
100	20	4.878593
100	20	0.0
100	20	14.979771
100	20	11.425787
100	20	10.553794
100	20	22.521749
100	20	14.12261
100	20	8.662356
100	20	1.908526
100	20	2.45299
100	20	1.96677
100	20	23.883877
100	20	26.769652
100	20	7.694376
100	20	17.243502
100	20	37.94133
100	20	40.41211
100	20	28.308782
100	20	39.996389
100	20	31.765214
100	20	31.225579
100	20	37.277048
100	20	8.032442
100	20	8.575618
100	20	11.195607
100	20	22.111947
100	20	22.130558
100	20	20.108356
100	20	15.012284
100	20	14.462085
100	20	17.724032
100	20	36.932278
100	20	19.021385
100	20	35.816621
100	20	22.02594
100	20	8.565558
100	20	4.780131
100	20	49.750785
100	20	8.800924
100	20	34.251194
100	20	10.483863
100	20	43.259872
100	20	28.985136
100	20	12.345683
100	20	16.34615
100	20	49.736514
100	20	48.295383
100	20	46.839787
100	20	43.863567
100	20	22.524578
100	20	42.522587
100	20	44.355245
100	20	28.476069
100	20	52.529032
100	20	26.942633
100	20	5.990843
100	20	42.243396
100	20	15.500918
100	20	11.510221
100	20	28.09973
100	20	22.857936
100	20	29.464186
100	20	25.410425
100	20	27.193681
100	20	9.12087
100	20	52.152216
100	20	20.314026
100	20	45.253245
100	20	5.192941
100	20	6.536229
100	20	34.051129
100	20	31.937452
100	20	19.217457
100	20	21.666582
100	20	8.949133
100	20	34.23064
100	20	13.268955
100	20	4.932475
100	20	29.10009
100	20	35.892609
100	20	40.369788
100	20	24.399228
100	20	5.967107
100	20	19.5437
100	20	17.735593
100	20	17.227382
100	20	33.477008
100	20	9.18839
100	20	19.382361
100	20	24.636394
100	20	10.918689
100	20	12.586602
100	20	2.519767
100	20	0.0
100	20	15.44331
100	20	12.888073
100	20	4.41171
100	20	20.127131
100	20	15.979866
100	20	25.200979
100	20	1.122219
100	20	11.782048
100	20	10.295148
100	20	13.657464
100	20	8.829034
100	20	12.146767
100	20	11.300826
100	20	26.134325
100	20	19.050222
100	20	5.516003
100	20	5.992149
100	20	4.835318
100	20	13.091414
100	20	6.385357
100	20	21.097758
100	20	18.380533
100	20	4.644916
100	20	9.229528
100	20	2.139712
100	20	42.777007
100	20	62.869982
100	20	17.881857
100	20	25.109233
100	20	24.371281
100	20	30.813678
100	20	31.350149
100	20	38.295714
100	20	41.01569
100	20	13.022193
100	20	24.081848
100	20	31.722433
100	20	9.614849
100	20	26.592087
100	20	22.437302
100	20	35.154296
100	20	22.190724
100	20	38.648833
100	20	31.426213
100	20	12.255657
100	20	29.712464
100	20	12.785408
100	20	19.468719
100	20	35.062829
100	20	25.884052
100	20	37.625277
100	20	49.035386
100	20	38.961935
100	20	20.476743
100	20	11.763508
100	20	48.252141
100	20	46.017364
100	20	49.564392
100	20	43.035818
100	20	28.135869
100	20	8.990462
100	20	45.492703
100	20	32.32696
100	20	48.255047
100	20	52.728211
100	20	27.775294
100	20	26.46433
100	20	45.18476
100	20	22.906839
100	20	55.078565
100	20	35.742738
100	20	30.765796
100	20	45.69543
100	20	28.344107
100	20	8.906368
100	20	5.578778
100	20	12.162649
100	20	25.641017
100	20	48.728716
100	20	43.175377
100	20	14.62145
100	20	22.932253
100	20	35.632215
100	20	46.707099
100	20	37.73843
100	20	17.752051
100	20	26.218585
100	20	45.790464
100	20	42.325857
100	20	41.635879
100	20	45.438844
100	20	49.739569
100	20	18.586383
100	20	42.770468
100	20	36.602989
100	20	37.310465
100	20	30.864995
100	20	10.665717
100	20	31.409465
100	20	27.130305
100	20	43.258641
100	20	46.62926
100	20	32.725674
100	20	41.858158
100	20	40.855589
100	20	44.557865
100	20	24.374716
100	20	42.206232
100	20	36.633892
100	20	19.072924
100	20	0.0
100	20	48.384897
100	20	44.230197
100	20	49.154932
100	20	49.100093
100	20	46.553333
100	20	38.90715
100	20	26.029884
100	20	14.527685
100	20	17.119218
100	20	13.680736
100	20	43.059571
100	20	44.948308
100	20	30.613779
100	20	44.289148
100	20	38.770878
100	20	48.494453
100	20	15.717305
100	20	37.362765
100	20	20.896483
100	20	26.540824
100	20	29.681585
100	20	34.093894
100	20	45.015121
100	20	43.906757
100	20	38.647456
100	20	40.14082
100	20	33.607299
100	20	53.3924
100	20	28.619491
100	20	13.208978
100	20	46.216296
100	20	38.960128
100	20	15.151993
100	20	35.927569
100	20	43.197544
100	20	29.747782
100	20	21.380865
100	20	31.896183
100	20	47.965931
100	20	47.001904
100	20	47.868875
100	20	37.069422
100	20	28.591729
100	20	24.851774
100	20	14.269439
100	20	6.156111
100	20	20.514946
100	20	48.767195
100	20	19.66984
100	20	14.429752
100	20	37.276774
100	20	36.659082
100	20	38.722218
100	20	37.687152
100	20	32.487827
100	20	37.360985
100	20	34.127429
100	20	29.802799
100	20	47.971036
100	20	26.122416
100	20	37.993504
100	20	13.276002
100	20	15.838428
100	20	54.199085
100	20	14.341037
100	20	20.280592
100	20	33.851554
100	20	16.169446
100	20	27.334269
100	20	44.562564
100	20	29.240552
100	20	26.392767
100	20	17.932601
100	20	53.583539
100	20	36.979318
100	20	18.311138
100	20	35.201508
100	20	8.602828
100	20	48.523819
100	20	37.832967
100	20	17.486033
100	20	32.592937
100	20	5.004832
100	20	32.95038
100	20	14.595707
100	20	37.838199
100	20	32.506733
100	20	23.612308
100	20	23.254434
100	20	17.129178
100	20	39.324168
100	20	44.136697
100	20	34.523466
100	20	41.296356
100	20	36.251239
100	20	6.175803
100	20	37.728629
100	20	39.841066
100	20	29.360284
100	20	30.896148
100	20	4.001889
100	20	16.985855
100	20	34.937161
100	20	45.769197
100	20	23.592261
100	20	27.988909
100	20	15.26145
100	20	20.979683
100	20	29.946408
100	20	34.826682
100	20	23.213406
100	20	19.793663
100	20	36.202211
100	20	22.834627
100	20	20.412765
100	20	35.475319
100	20	34.575539
100	20	39.435229
100	20	37.102799
100	20	35.250633
100	20	28.555612
100	20	16.588179
100	20	40.813737
100	20	39.877662
100	20	16.624251
100	20	18.642292
100	20	27.700268
100	20	34.012055
100	20	18.76611
100	20	30.447684
100	20	25.006574
100	20	42.99017
100	20	40.052678
100	20	42.132864
100	20	37.417055
100	20	36.798127
100	20	29.16913
100	20	28.616932
100	20	25.518191
100	20	37.257475
100	20	41.054913
100	20	22.127573
100	20	22.291366
100	20	25.354564
100	20	52.05667
100	20	12.151059
100	20	33.12447
100	20	28.325063
100	20	29.818219
100	20	26.896325
100	20	26.234486
100	20	32.77965
100	20	31.068731
100	20	42.182251
100	20	38.845966
100	20	29.698127
100	20	12.723697
100	20	22.52841
100	20	17.707838
100	20	37.904153
100	20	38.090626
100	20	37.969856
100	20	30.435263
100	20	19.053861
100	20	23.922576
100	20	20.26888
100	20	30.429103
100	20	20.216085
100	20	33.081836
100	20	34.487698
100	20	12.6994
100	20	20.183255
100	20	15.529798
100	20	22.696741
100	20	33.637569
100	20	16.15379
100	20	39.211687
100	20	32.725005
100	20	36.794349
100	20	31.145366
100	20	26.153216
100	20	22.988592
100	20	34.548766
100	20	41.20465
100	20	17.11677
100	20	24.065766
100	20	27.096068
100	20	46.194184
100	20	41.724611
100	20	21.735641
100	20	30.340875
100	20	17.29425
100	20	13.663121
100	20	25.389426
100	20	34.955159
100	20	27.99138
100	20	29.15898
100	20	46.754308
100	20	38.816009
100	20	13.655547
100	20	22.480214
100	20	41.001269
100	20	11.231167
100	20	37.003443
100	20	50.732815
100	20	40.889315
100	20	36.628015
100	20	24.655162
100	20	45.003078
100	20	48.036202
100	20	37.726436
100	20	47.446645
100	20	41.755925
100	20	36.15097
100	20	8.895693
100	20	15.380618
100	20	22.591626
100	20	31.598911
100	20	31.144132
100	20	32.699325
100	20	30.997447
100	20	29.941223
100	20	1.919465
100	20	17.927145
100	20	7.410882
100	20	34.905312
100	20	31.791764
100	20	28.695384
100	20	38.837144
100	20	42.583734
100	20	28.194505
100	20	25.159877
100	20	14.239983
100	20	43.289886
100	20	11.875542
100	20	46.526248
100	20	7.918922
100	20	47.491339
100	20	30.895572
100	20	43.899878
100	20	41.44135
100	20	46.79473
100	20	50.327317
100	20	13.914345
100	20	52.624291
100	20	35.864301
100	20	14.337057
100	20	44.676484
100	20	2.514154
100	20	22.583331
100	20	36.892287
100	20	36.009009
100	20	59.147757
100	20	49.127225
100	20	6.243335
100	20	48.044465
100	20	32.567443
100	20	47.594746
100	20	13.878151
100	20	20.007899
100	20	31.373015
100	20	27.838044
100	20	49.847104
100	20	9.577938
100	20	40.778677
100	20	17.042836
100	20	33.0749
100	20	29.771779
100	20	48.25737
100	20	11.72601
100	20	41.751643
100	20	36.105937
100	20	31.673491
100	20	12.567913
100	20	28.565951
100	20	23.715803
100	20	32.616767
100	20	47.483716
100	20	9.417083
100	20	36.700254
100	20	63.466613
100	20	29.642127
100	20	15.591958
100	20	39.583815
100	20	11.320467
100	20	37.063471
100	20	14.682963
100	20	26.509377
100	20	42.14746
100	20	45.008786
100	20	38.497489
100	20	10.259271
100	20	28.398254
100	20	39.000197
100	20	17.956587
100	20	49.452007
100	20	27.861512
100	20	56.543314
100	20	12.138371
100	20	54.069588
100	20	57.514857
100	20	39.314098
100	20	28.007218
100	20	13.30533
100	20	35.598816
100	20	25.40965
100	20	18.272059
100	20	29.238284
100	20	25.704184
100	20	43.943436
100	20	23.30467
100	20	24.701219
100	20	11.036878
100	20	36.721832
100	20	38.450963
100	20	32.114152
100	20	28.120397
100	20	22.46941
100	20	33.768966
100	20	36.455882
100	20	27.409557
100	20	31.644774
100	20	36.309604
100	20	39.584437
100	20	39.870282
100	20	37.42636
100	20	27.02611
100	20	47.645321
100	20	50.033193
100	20	46.689855
100	20	36.963201
100	20	36.146361
100	20	15.3847
100	20	27.903918
100	20	33.487813
100	20	21.618432
100	20	14.035439
100	20	39.580896
100	20	13.886997
100	20	18.018648
100	20	16.411976
100	20	5.403383
100	20	28.652565
100	20	30.409193
100	20	18.014062
100	20	16.887378
100	20	27.680328
100	20	23.4711
100	20	7.295667
100	20	23.060532
100	20	24.902712
100	20	25.022216
100	20	16.070135
100	20	35.279659
100	20	8.69739
100	20	22.981125
100	20	27.534698
100	20	32.392525
100	20	11.746787
100	20	24.745282
100	20	10.936941
100	20	29.639702
100	20	14.317261
100	20	15.933687
100	20	31.046154
100	20	16.204554
100	20	24.519522
100	20	62.305751
100	20	8.38003
100	20	26.416435
100	20	22.407843
100	20	47.450198
100	20	61.038286
100	20	19.769125
100	20	35.482505
100	20	56.226422
100	20	9.4192
100	20	46.224384
100	20	21.531626
100	20	13.20225
100	20	38.457817
100	20	19.750147
100	20	3.522651
100	20	66.6178
100	20	51.12691
100	20	12.437324
100	20	16.591484
100	20	35.841073
100	20	42.63915
100	20	17.767728
100	20	34.942613
100	20	0.0
100	20	32.860613
100	20	39.377847
100	20	13.255322
100	20	28.241032
100	20	29.343522
100	20	40.514498
100	20	43.661498
100	20	29.710392
100	20	42.216987
100	20	1.118673
100	20	7.717063
100	20	30.94567
100	20	31.521791
100	20	33.642198
100	20	16.730636
100	20	17.377694
100	20	28.896029
100	20	37.322935
100	20	34.971306
100	20	15.606787
100	20	27.872251
100	20	26.741372
100	20	30.456636
100	20	21.231765
100	20	34.666336
100	20	31.327727
100	20	33.873153
100	20	23.010402
100	20	26.831238
100	20	26.562443
100	20	42.840605
100	20	29.203659
100	20	41.113497
100	20	0.0
100	20	5.01047
100	20	47.428588
100	20	14.122827
100	20	17.834069
100	20	9.289013
100	20	11.881771
100	20	3.495743
100	20	14.277481
100	20	8.697674
100	20	3.482672
100	20	6.744697
100	20	12.555794
100	20	2.202694
100	20	11.358949
100	20	2.723486
100	20	14.584732
100	20	19.375472
100	20	41.583574
100	20	41.225781
100	20	28.232413
100	20	58.898378
100	20	5.720111
100	20	20.948564
100	20	25.620795
100	20	17.338737
100	20	22.828861
100	20	9.97323
100	20	32.016781
100	20	51.984768
100	20	44.254538
100	20	30.004403
100	20	26.466665
100	20	36.791176
100	20	11.691026
100	20	33.125959
100	20	7.495989
100	20	59.597164
100	20	40.2073
100	20	27.22512
100	20	49.26754
100	20	55.424307
100	20	54.383125
100	20	8.397383
100	20	20.798554
100	20	21.568544
100	20	33.488817
100	20	32.103893
100	20	31.715157
100	20	20.603562
100	20	12.328544
100	20	30.227048
100	20	0.0
100	20	8.945343
100	20	12.863848
100	20	33.5157
100	20	36.685151
100	20	35.979539
100	20	20.403265
100	20	26.599403
100	20	37.728442
100	20	55.010212
100	20	46.251515
100	20	39.690715
100	20	43.992553
100	20	34.570048
100	20	24.331096
100	20	9.705511
100	20	50.776887
100	20	32.406615
100	20	15.095308
100	20	11.420847
100	20	35.467351
100	20	36.33732
100	20	35.293774
100	20	42.732957
100	20	20.612392
100	20	23.344642
100	20	30.264693
100	20	28.459888
100	20	36.397941
100	20	43.297448
100	20	29.930396
100	20	12.832068
100	20	37.123564
100	20	2.368612
100	20	28.593083
100	20	19.184805
100	20	14.46545
100	20	15.331531
100	20	0.0
100	20	19.034907
100	20	31.072494
100	20	10.476795
100	20	27.437388
100	20	15.311217
100	20	8.804931
100	20	17.425447
100	20	79.189752
100	20	30.44651
100	20	27.084905
100	20	14.132788
100	20	23.94485
100	20	42.674776
100	20	19.359778
100	20	30.691772
100	20	49.420483
100	20	42.790261
100	20	40.597102
100	20	55.990007
100	20	26.830789
100	20	46.430896
100	20	40.724558
100	20	52.670038
100	20	31.448434
100	20	37.826951
100	20	12.864324
100	20	35.477361
100	20	17.782922
100	20	43.013373
100	20	35.40615
100	20	14.236626
100	20	40.365864
100	20	15.852565
100	20	37.373453
100	20	39.850165
100	20	47.409065
100	20	28.02501
100	20	38.862881
100	20	43.093674
100	20	34.967659
100	20	37.502907
100	20	43.836871
100	20	54.165244
100	20	55.064736
100	20	52.484988
100	20	36.586518
100	20	34.997543
100	20	38.071507
100	20	49.674353
100	20	46.363183
100	20	45.602603
100	20	35.319719
100	20	32.145279
100	20	37.543514
100	20	40.433639
100	20	33.629261
100	20	32.054828
100	20	43.378989
100	20	22.991173
100	20	48.848587
100	20	53.782537
100	20	43.78731
100	20	35.432713
100	20	47.209984
100	20	28.433195
100	20	26.637843
100	20	35.625177
100	20	13.903691
100	20	36.445799
100	20	30.945713
100	20	30.202505
100	20	40.092572
100	20	41.681528
100	20	34.248922
100	20	20.784689
100	20	41.213243
100	20	15.489185
100	20	29.506473
100	20	25.008484
100	20	30.870504
100	20	22.018904
100	20	17.852015
100	20	22.082998
100	20	31.27995
100	20	15.540418
100	20	35.716326
100	20	7.070411
100	20	28.780701
100	20	57.484041
100	20	41.157528
100	20	19.081025
100	20	13.078598
100	20	43.29787
100	20	18.968725
100	20	51.585294
100	20	33.423978
100	20	50.990223
100	20	29.180537
100	20	40.268279
100	20	24.736405
100	20	24.627132
100	20	28.13552
100	20	50.069058
100	20	26.947934
100	20	63.169111
100	20	37.807684
100	20	21.338028
100	20	35.321851
100	20	44.603188
100	20	13.630487
100	20	43.276027
100	20	44.723443
100	20	13.032903
100	20	7.359402
100	20	37.205545
100	20	22.412593
100	20	17.04778
100	20	23.196009
100	20	24.580202
100	20	20.922026
100	20	26.017768
100	20	14.065065
100	20	32.573945
100	20	19.190472
100	20	31.102423
100	20	29.442773
100	20	32.60996
100	20	4.718262
100	20	25.263329
100	20	24.654817
100	20	25.531392
100	20	5.270209
100	20	24.681264
100	20	20.587511
100	20	28.557254
100	20	7.759475
100	20	36.850071
100	20	11.821413
100	20	40.910448
100	20	19.969597
100	20	29.639208
100	20	29.68788
100	20	22.767345
100	20	28.828328
100	20	26.422479
100	20	22.228346
100	20	62.337046
100	20	26.499726
100	20	26.989922
100	20	27.252633
100	20	26.264328
100	20	36.670375
100	20	4.151286
100	20	8.545048
100	20	17.140239
100	20	40.67921
100	20	37.998761
100	20	15.932152
100	20	12.473248
100	20	13.590434
100	20	32.415335
100	20	16.07866
100	20	10.797646
100	20	8.446941
100	20	9.96375
100	20	34.059756
100	20	38.866112
100	20	24.034346
100	20	39.659525
100	20	14.473274
100	20	40.974798
100	20	41.989121
100	20	49.012396
100	20	17.929783
100	20	37.475107
100	20	42.653875
100	20	33.342109
100	20	25.95624
100	20	34.087147
100	20	43.354576
100	20	40.056947
100	20	40.777201
100	20	33.685082
100	20	48.988356
100	20	52.190107
100	20	44.650854
100	20	4.23134
100	20	5.66295
100	20	31.483598
100	20	29.533784
100	20	18.125113
100	20	10.178735
100	20	15.092128
100	20	27.028608
100	20	7.037241
100	20	18.017187
100	20	40.27486
100	20	14.563155
100	20	33.655584
100	20	14.841498
100	20	59.798259
100	20	40.922286
100	20	38.933299
100	20	5.798072
100	20	55.559901
100	20	50.903317
100	20	51.66614
100	20	16.203283
100	20	10.911526
100	20	47.571277
100	20	26.267239
100	20	27.398368
100	20	24.129031
100	20	20.813627
100	20	19.184141
100	20	17.559597
100	20	20.463061
100	20	17.981075
100	20	34.616506
100	20	23.407089
100	20	22.353338
100	20	23.036021
100	20	24.805393
100	20	26.54499
100	20	26.169138
100	20	20.330189
100	20	26.509865
100	20	36.028053
100	20	20.437971
100	20	34.58466
100	20	31.947864
100	20	35.178322
100	20	16.147131
100	20	39.290261
100	20	8.262606
100	20	36.99507
100	20	21.935757
100	20	10.709839
100	20	34.540454
100	20	38.228829
100	20	25.657694
100	20	40.758006
100	20	17.39502
100	20	13.22672
100	20	28.368431
100	20	34.435887
100	20	46.711334
100	20	32.908703
100	20	36.44598
100	20	21.091542
100	20	11.374003
100	20	35.746894
100	20	21.515979
100	20	32.236893
100	20	24.223244
100	20	28.990845
100	20	32.880477
100	20	21.562005
100	20	26.802065
100	20	21.182043
100	20	5.915857
100	20	40.397111
100	20	34.048974
100	20	13.040794
100	20	32.570804
100	20	39.01052
100	20	35.542788
100	20	17.902959
100	20	38.274976
100	20	29.343932
100	20	28.316948
100	20	47.538404
100	20	44.834622
100	20	33.609209
100	20	58.343231
100	20	28.612992
100	20	44.729235
100	20	51.782084
100	20	47.874328
100	20	37.169272
100	20	28.837413
100	20	29.62015
100	20	52.232082
100	20	25.611248
100	20	49.525463
100	20	29.00812
100	20	68.288909
100	20	13.890542
100	20	49.814045
100	20	13.956625
100	20	18.687995
100	20	44.543709
100	20	33.775484
100	20	29.919453
100	20	42.601729
100	20	41.646424
100	20	32.32977
100	20	21.200985
100	20	35.460062
100	20	24.689268
100	20	10.755259
100	20	60.906823
100	20	27.78804
100	20	14.895039
100	20	3.518973
100	20	50.772813
100	20	39.248939
100	20	46.552277
100	20	61.140977
100	20	56.677011
100	20	51.698779
100	20	61.019392
100	20	20.595622
100	20	18.030756
100	20	18.462409
100	20	48.507003
100	20	33.397493
100	20	27.16833
100	20	7.451292
100	20	35.722702
100	20	8.148161
100	20	52.860543
100	20	37.771988
100	20	47.046818
100	20	50.535481
100	20	7.118784
100	20	52.889476
100	20	21.118614
100	20	36.267546
100	20	44.515801
100	20	38.067161
100	20	37.862129
100	20	53.532213
100	20	54.801125
100	20	38.082217
100	20	49.490163
100	20	41.935214
100	20	45.059061
100	20	44.425682
100	20	33.932476
100	20	36.744255
100	20	46.098974
100	20	13.009781
100	20	34.145984
100	20	49.550264
100	20	5.579631
100	20	15.607065
100	20	31.208692
100	20	41.631748
100	20	16.229539
100	20	31.756178
100	20	8.169122
100	20	33.011531
100	20	33.261278
100	20	19.091933
100	20	40.724656
100	20	25.508081
100	20	42.151342
100	20	25.288973
100	20	11.772312
100	20	34.206461
100	20	30.802367
100	20	27.548963
100	20	40.473644
100	20	25.545439
100	20	56.401861
100	20	48.242764
100	20	48.755265
100	20	25.040445
100	20	33.956545
100	20	16.429488
100	20	11.951494
100	20	27.021862
100	20	48.435245
100	20	50.464159
100	20	44.376202
100	20	24.308398
100	20	12.911236
100	20	17.647485
100	20	22.208026
100	20	37.948245
100	20	19.674472
100	20	14.265189
100	20	41.752454
100	20	56.143597
100	20	48.965643
100	20	55.802394
100	20	55.535463
100	20	12.46479
100	20	52.849065
100	20	3.209828
100	20	7.7923
100	20	66.708317
100	20	65.327032
100	20	54.71307
100	20	67.304494
100	20	15.69099
100	20	53.274995
100	20	17.815523
100	20	7.28805
100	20	41.647725
100	20	61.891661
100	20	64.533592
100	20	54.32599
100	20	18.006275
100	20	49.150755
100	20	39.170144
100	20	34.172386
100	20	31.717147
100	20	70.075855
100	20	53.241973
100	20	38.53073
100	20	47.006651
100	20	57.949303
100	20	17.024758
100	20	54.939574
100	20	11.806698
100	20	44.747128
100	20	45.287152
100	20	19.778547
100	20	23.238135
100	20	46.045849
100	20	38.435558
100	20	43.085547
100	20	29.672457
100	20	22.873771
100	20	19.044155
100	20	31.348472
100	20	36.32241
100	20	38.054233
100	20	39.051924
100	20	27.667403
100	20	53.492939
100	20	52.408352
100	20	15.552254
100	20	58.868117
100	20	59.142283
100	20	28.663813
100	20	31.57307
100	20	30.76514
100	20	15.746646
100	20	24.965133
100	20	6.518822
100	20	54.938746
100	20	65.157202
100	20	49.573525
100	20	13.185646
100	20	12.276167
100	20	38.773309
100	20	44.534463
100	20	25.384026
100	20	34.517622
100	20	21.239477
100	20	60.051701
100	20	14.536336
100	20	49.539504
100	20	53.81518
100	20	43.965884
100	20	40.077255
100	20	52.148953
100	20	40.631932
100	20	37.509124
100	20	37.673065
100	20	22.536747
100	20	8.178152
100	20	28.184672
100	20	35.746852
100	20	29.024349
100	20	47.826083
100	20	48.212108
100	20	16.168698
100	20	34.502192
100	20	40.809078
100	20	56.519662
100	20	60.652654
100	20	55.895237
100	20	59.280948
100	20	40.003906
100	20	34.63478
100	20	52.198803
100	20	39.990583
100	20	15.476077
100	20	44.020914
100	20	14.520322
100	20	14.963029
100	20	52.410327
100	20	68.662227
100	20	9.193324
100	20	59.561052
100	20	57.21019
100	20	19.474906
100	20	55.751738
100	20	41.182208
100	20	43.883426
100	20	30.410892
100	20	31.243375
100	20	51.649865
100	20	33.576295
100	20	41.576767
100	20	52.017629
100	20	51.766343
100	20	51.375435
100	20	42.015994
100	20	34.855708
100	20	19.948491
100	20	57.957548
100	20	41.011261
100	20	17.056796
100	20	22.402642
100	20	20.478745
100	20	71.664333
100	20	46.698933
100	20	18.85161
100	20	9.818098
100	20	58.63916
100	20	49.898157
100	20	7.36315
100	20	60.271702
100	20	55.767688
100	20	57.790067
100	20	58.42005
100	20	56.129546
100	20	56.864904
100	20	53.250406
100	20	55.189223
100	20	48.08137
100	20	19.950127
100	20	45.594086
100	20	49.056591
100	20	50.842331
100	20	52.483077
100	20	25.39593
100	20	50.910808
100	20	22.132414
100	20	46.263559
100	20	28.155913
100	20	47.692225
100	20	42.175103
100	20	49.01682
100	20	47.742245
100	20	42.557879
100	20	44.249274
100	20	43.007404
100	20	16.327638
100	20	13.925262
100	20	38.998403
100	20	17.481607
100	20	50.322259
100	20	55.432477
100	20	45.961146
100	20	41.320994
100	20	22.760077
100	20	42.273234
100	20	51.228974
100	20	49.721515
100	20	47.009436
100	20	43.115897
100	20	58.194062
100	20	50.801125
100	20	49.901931
100	20	41.559666
100	20	15.714085
100	20	49.647533
100	20	8.407651
100	20	6.163852
100	20	55.947336
100	20	5.506617
100	20	66.361941
100	20	20.085222
100	20	42.99296
100	20	52.03012
100	20	36.961099
100	20	55.63823
100	20	42.403917
100	20	28.082348
100	20	21.450793
100	20	18.449526
100	20	39.483005
100	20	37.279615
100	20	51.523008
100	20	46.550404
100	20	47.586347
100	20	43.546726
100	20	42.737556
100	20	49.586723
100	20	35.827417
100	20	24.684045
100	20	56.889282
100	20	62.449086
100	20	46.579043
100	20	52.973012
100	20	55.331482
100	20	49.098914
100	20	51.753509
100	20	45.861688
100	20	54.925676
100	20	9.998692
100	20	31.388922
100	20	40.727407
100	20	53.007918
100	20	53.804736
100	20	29.620656
100	20	48.578016
100	20	33.982045
100	20	9.922124
100	20	43.967799
100	20	42.639324
100	20	31.732554
100	20	59.202885
100	20	45.965311
100	20	44.945185
100	20	41.880255
100	20	36.583364
100	20	49.209389
100	20	45.354635
100	20	42.867208
100	20	43.529266
100	20	27.512078
100	20	47.658951
100	20	32.033462
100	20	58.954275
100	20	34.800248
100	20	48.503893
100	20	49.386936
100	20	41.87907
100	20	100.0
100	20	23.086661
100	20	29.261882
100	20	46.210768
100	20	52.519969
100	20	48.371846
100	20	23.191072
100	20	36.360097
100	20	43.846328
100	20	33.356543
100	20	34.17906
100	20	44.310033
100	20	37.189068
100	20	36.207354
100	20	44.234455
100	20	30.853289
100	20	40.944431
100	20	8.983212
100	20	41.112879
100	20	50.036582
100	20	46.748212
100	20	12.28001
100	20	44.105802
100	20	46.262236
100	20	27.368778
100	20	41.945964
100	20	9.464348
100	20	36.755809
100	20	49.480424
100	20	46.364111
100	20	53.496755
100	20	47.747467
100	20	51.712376
100	20	57.339242
100	20	51.894104
100	20	53.737317
100	20	37.35967
100	20	61.288105
100	20	41.077896
100	20	38.820414
100	20	47.17426
100	20	48.474216
100	20	32.974429
100	20	32.434916
100	20	47.160287
100	20	19.118942
100	20	27.663295
100	20	27.013844
100	20	16.151583
100	20	52.114713
100	20	46.683241
100	20	45.52112
100	20	47.694176
100	20	18.441672
100	20	38.681598
100	20	55.11978
100	20	53.869004
100	20	55.894632
100	20	57.509923
100	20	100.0
100	20	41.752472
100	20	40.118107
100	20	44.182036
100	20	58.748452
100	20	43.824558
100	20	25.201574
100	20	31.815697
100	20	51.831166
100	20	46.437378
100	20	12.990158
100	20	25.708929
100	20	24.236217
100	20	12.683774
100	20	47.25324
100	20	39.636526
100	20	61.367315
100	20	48.209569
100	20	43.648804
100	20	38.49873
100	20	13.933611
100	20	13.101621
100	20	15.856503
100	20	25.007521
100	20	48.054418
100	20	8.17675
100	20	56.919479
100	20	20.654676
100	20	27.08653
100	20	42.097932
100	20	40.260319
100	20	34.424482
100	20	41.454447
100	20	13.069371
100	20	11.499019
100	20	50.505208
100	20	44.102992
100	20	15.635125
100	20	18.739228
100	20	41.659389
100	20	38.464642
100	20	12.458831
100	20	11.149653
100	20	29.911164
100	20	9.339722
100	20	15.65213
100	20	43.17965
100	20	42.959345
100	20	18.156347
100	20	37.886895
100	20	41.233733
100	20	37.3964
100	20	45.319347
100	20	49.658484
100	20	29.942067
100	20	52.580453
100	20	12.293781
100	20	26.96698
100	20	28.916022
100	20	49.891392
100	20	17.473189
100	20	48.413419
100	20	33.762271
100	20	35.449727
100	20	30.398545
100	20	3.862098
100	20	37.488786
100	20	4.726933
100	20	41.979395
100	20	16.010836
100	20	45.848838
100	20	44.088441
100	20	12.329058
100	20	46.717081
100	20	35.635721
100	20	34.70811
100	20	33.437006
100	20	17.149046
100	20	9.441077
100	20	24.112508
